artist_name,artist_id,popularity,artist_followers,genres,image
Monie Love,7dupCiguCFkYZRisA3foPu,33,28651,"['new jack swing', 'hip house']",https://i.scdn.co/image/db1fd9baa8ffdf82d0ef1f0e40f17cb94272d4fb
Mc Sar,4ToSmpAxVVB5mbVMUX0KDh,27,1779,"['eurodance', 'hip house']",https://i.scdn.co/image/ab67616d0000b273018a49ed115d8e1ce841de6d
Lloyd Cole,5CXWXFfhDhFN5uzbfUwAKt,33,56665,[],https://i.scdn.co/image/ab6772690000c46c7283d60419d904f3f9e0d62d
Brand Nubian,3YyZFf9ZN2YbkqeZia8zHX,41,239564,['east coast hip hop'],https://i.scdn.co/image/fb4140236f5c9502a1e58629a01677a80e510913
Entombed,2pnezMcaiTHfGmgmGQjLsB,43,257020,"['death metal', 'grindcore', 'metal']",https://i.scdn.co/image/ab6761610000e5eb804c8dbc07d1b1c159cd42eb
Ralph Tresvant,6MLDcHrNh4OqxDZAjMt5pt,48,395804,"['new jack swing', 'quiet storm']",https://i.scdn.co/image/bd0c8f45ab80161bf114ef2a2e908e13201464bc
King Tee,0zCyco6JHJv7zKHbyMmsut,39,100139,"['g-funk', 'west coast hip hop', 'gangster rap']",https://i.scdn.co/image/ab6761610000e5eb7d8b8b68e541afcf37f91882
Firehouse,28pS8WVbFstY0o1SrqCf8I,55,928204,"['glam metal', 'glam rock']",https://i.scdn.co/image/ab6761610000e5eb42340b0bd8a8ad9fae79d443
Raful Neal,5zdiBKXtaX96hNNCEnP5f0,28,1494,"['blues', 'classic blues']",https://i.scdn.co/image/8ee290d0607119078617afb45b47e66f3b0b13d3
Little Tony,6g9yfu8k5sapPN9iisZhEW,40,70827,"['italian singer-songwriter', 'italo dance']",https://i.scdn.co/image/ab67616d0000b273faa16276d105d0aaebe8554a
Егор и Опизденевшие,5DId9kV1oQqBphNmxCCnrB,31,36083,"['post-punk', 'sovietwave', 'psychedelic rock']",https://i.scdn.co/image/ab67616d0000b273a64978a16c300dcad0792f37
Sektor Gaza,4W4XLF8i9cHVqwASg8Kqv6,50,690347,['sovietwave'],https://i.scdn.co/image/ab6761610000e5eb0993242fa691dbfa36f63c85
Fish,6bQfVk5fSJSp3JtGiQZGNI,36,118545,"['progressive rock', 'symphonic rock', 'art rock']",https://i.scdn.co/image/ab6761610000e5eb4d6e44959e333004929ad2ad
Tony! Toni! Toné!,7vWlb4pM85jCHvV771qZZW,53,1092110,"['new jack swing', 'quiet storm', 'smooth r&b']",https://i.scdn.co/image/0052c043eab388b7bcecdc5e9ef859c1dfe0f148
Lionel D,2MgeKJl26Mz0xjUVBQe8na,8,514,[],https://i.scdn.co/image/ab67616d0000b273ecfb5e96acc094bd9ec7afce
John Field,7vDYlejWEU6Yuw4MxTiv56,56,24687,['classical'],https://i.scdn.co/image/965dc3c1fac12cd23dfa5525222a500157984785
ビクター・ファンタスティック・オーケストラ,6juebNAnxsHnc2bGUuKpYm,29,9513,"['city pop', 'jazz fusion']",https://i.scdn.co/image/ab67616d0000b273b410256f0c9158425ee88463
Battery Cremil,7j1Cq8wprHBrqsNmRqsoSL,24,4788,['zouk'],https://i.scdn.co/image/ab67616d0000b273b63d7adda0cbe254acf525fa
The Lightning Seeds,67YNiSqhrx1P8oPvIIvbP5,45,169169,"['britpop', 'madchester']",https://i.scdn.co/image/ab6761610000e5ebb8eb1cf84d5d4eabe6b3fc69
The Vaughan Brothers,2mwN5WQ1mAhOibFEbfFfsG,34,189447,"['blues', 'blues rock', 'modern blues']",https://i.scdn.co/image/793efc795adb00a0c8ef45eaf79d96d7df34bf04
Naïma D'ziria,5r8pbzFmhj7W5GVntzws4g,28,13715,"['algerian chaabi', 'raï', 'gnawa']",https://i.scdn.co/image/ab67616d0000b2731ad1faed956ff03cefdf60e5
Travis Tritt,2M4Yt7oKGoYd0wqU44k4i2,63,1502086,"['country', 'traditional country']",https://i.scdn.co/image/ab6761610000e5eba8c570d026bf6b373b2fb307
C.W. McCall,0iTkPxRldzi5lmS6qZ70JV,45,118609,[],https://i.scdn.co/image/254e5222f438ce7a2e60fa03b3f643c4993df401
Mehmet Şah,0JxNv77foeIR0x04Z97QiA,41,22170,['arabesque'],https://i.scdn.co/image/ab67616d0000b273bc13f19a95c3cf2dabc9dc8b
Björk Guðmundsdóttir,3HDfNAh4MpiptvaJP9We0w,24,11744,[],https://i.scdn.co/image/ab67616d0000b273c3627d2910ace5f9e18e34aa
Simon Boswell,0dV3ZqLBTuehN0DMtrC1ht,22,2091,[],https://i.scdn.co/image/ab6761610000e5eb86530854ecfc299f0229a624
L7,2zMQOJ4Cyl4BYbw6WqaO3h,46,348190,['grunge'],https://i.scdn.co/image/ab6761610000e5eb96fc3c5354f590ffb0cf1b55
Pale Saints,0WY2ddzQUF9eh16GiqrElA,42,116969,"['shoegaze', 'dream pop', 'slowcore']",https://i.scdn.co/image/af13ff777d7162af76969e40da07e847240ee10c
Arthur H,2nYkI1rHgPRp95pTmO9GZR,39,103109,"['chanson', 'french pop', 'variété française', 'french house']",https://i.scdn.co/image/ab6761610000e5ebe3fcf6a677e5a49dc14509d5
Kid Frost,6OxjXk1y4QXXRUJyldFIIG,40,91656,"['latin hip hop', 'west coast hip hop', 'mexican hip hop', 'g-funk', 'gangster rap']",https://i.scdn.co/image/ab6761610000e5eb9e7079d893a86f0e987defb0
Boubacar Traoré,63Bilw49Uv4s2wnovytDVU,32,72161,['gnawa'],https://i.scdn.co/image/ab6761610000e5ebb65295f68ea56f319531cf1f
Willy DeVille,4I7KSNpB2zt6XTyCXw7ca9,38,57679,[],https://i.scdn.co/image/025021af11aad3685994133c1e4d0ff1400e7436
The Brand New Heavies,3DEveX6KVzhPDqq2VRuN14,44,167533,"['acid jazz', 'jazz funk']",https://i.scdn.co/image/ab6761610000e5eb8bdaf14b731700f8c4fb84f7
Les Enfoirés,1OCpqnXexjxrakYtmur3rN,48,335565,"['chanson', 'variété française', 'french pop']",https://i.scdn.co/image/0f76f2b044539f5f934f98a16e888247f7933d32
Adnan Sefiani,2b8eP1cznm5b248H1wHlqD,16,2109,"['moroccan chaabi', 'gnawa']",https://i.scdn.co/image/ab67616d0000b273991a98f052a4707011c7b326
Al Sheikh Mahmoud Khalil Al Hosry,0up5QZ86Z4VrddztlwD0sE,23,76832,[],https://i.scdn.co/image/ab67616d0000b273dcdd1080d7153c038ad3160a
Katsu Hoshi,2B5mYImShgfHqzyoroFr0w,41,7100,[],https://i.scdn.co/image/ab67616d0000b273fda59b9def4055642220404d
Mark Collie,6kMOabD0AtCGJB632jMilU,34,43673,['gothic country'],https://i.scdn.co/image/ab6761610000e5eb6fb445026b723ce50ca64bed
Mario Battaini,1h6FHKlMtCug1BlKPVI9os,27,1451,['tango'],https://i.scdn.co/image/ab67616d0000b273d2d8084c828c5a5ef961df8c
Elmer Iseler Singers,0VCCe0lYR8YZwoedxemmJe,35,356,['choral'],https://i.scdn.co/image/9c55675169cb2f6bc1ec78fae24bf890cf0d1075
2 LIVE CREW,58Dx4HPzeOO3dbpD9YYEes,42,540686,['miami bass'],https://i.scdn.co/image/ab6761610000e5eb0270a9d17a7b6b629923f4e2
N Joi,0hcjDfqTgMJdAY7e83gSxs,37,12869,"['piano house', 'acid house']",https://i.scdn.co/image/ab6761610000e5eb3d6521552565e33d979955a3
Branford Marsalis Quartet,795yvukGj0UOfcP8uftDq9,32,21697,['jazz'],https://i.scdn.co/image/ab6761610000e5ebc40678818576d8a16f9c9e31
Hi-Five,0EVUivUkugMtNF09L4QBMH,43,596153,"['new jack swing', 'quiet storm']",https://i.scdn.co/image/ab6761610000e5eb58985e2f2022231cea77f334
Chico & Roberta,2LesKWma94KWzwTLF3X32k,18,898,[],https://i.scdn.co/image/ab67616d0000b2736bcbca2d3093b844d5d3bccc
The Soup Dragons,5BEYGWk6aPdNXxBx9pwU8S,34,44242,"['madchester', 'britpop']",https://i.scdn.co/image/ab6761610000e5eb997e1abb7fb7b0debffd371d
En Vogue,5fikk4h5qbEebqK2Fc6e48,55,1435184,['new jack swing'],https://i.scdn.co/image/ab6761610000e5eb6bb7f8ea26ac28c8d18efd8e
Farhad Mehrad,5dOnuILcq3uFLKaBMIFokr,35,94779,[],https://i.scdn.co/image/ab6761610000e5eb7af76b827df15f2342833123
Gothenburg Symphony Orchestra,1XaPI6thQ3zTKqIU6sCvd2,48,12414,"['classical', 'orchestra']",https://i.scdn.co/image/ab6761610000e5eb5e0b47b63aa6ce21344c6cc4
Augsburg Early Music Ensemble,7yf4UTd5fK3buVu0WOMn2d,24,805,"['medieval', 'gregorian chant']",https://i.scdn.co/image/ab67616d0000b2732dd2982759367b2421ee4264
William Clarke,2eECVTTCHnDwsBirJPiDke,29,12491,"['blues', 'boogie-woogie', 'classic blues']",https://i.scdn.co/image/ea0757289fd45ca5505c2a71afd7fcdc32de9d37
Oscar D'León,1c84wItoiAe1pEbpJMqUmQ,62,1802381,"['salsa', 'salsa romantica', 'merengue']",https://i.scdn.co/image/01a4bd3a5b74f35a8d47961c3bfcb94206eda751
Inspiral Carpets,66GWpx9iLxrvvfhDsG9STP,39,152298,"['madchester', 'britpop']",https://i.scdn.co/image/ab6761610000e5eb8b31d01780356c0f38e6c445
Ernst Hoffmann,2PUnmYP3D7zzWjZdvWg9WJ,28,179,['classical'],https://i.scdn.co/image/ab67616d0000b2734aa41ee60139360f413c65f4
Chocolate,08FR67pIiom37Yjre76qfG,26,2144,"['latin jazz', 'son cubano']",https://i.scdn.co/image/36c284b58953ba7a826ca6868499e34b366b7de0
"Matt ""Guitar"" Murphy",7nc1uZa6SAT2mgrvoQfn5A,27,4591,"['blues', 'classic blues']",https://i.scdn.co/image/14bef8821723777b76ec08ff3b04ce5d071b2256
Ruth Laredo,6CgRStLhLyPSySFMtcLXe7,22,495,['classical piano'],https://i.scdn.co/image/9606d787c627ec654fb70ff2960c75dce90a4074
Richard Desjardins,2zZ8py1CLFzH10bc2unTpn,37,49278,['chanson'],https://i.scdn.co/image/79b5d450f49c440da1320a60e11cfe8cb6950f4e
Molodoï,1lqeiZCFqh6Tpd5QDP0Q0V,13,2669,['punk'],https://i.scdn.co/image/ab67616d0000b273a9cca62a8b676de726b7ed37
Lush,3ysp8GwsheDcBxP9q65lBg,45,267025,"['shoegaze', 'dream pop', 'britpop', 'slowcore']",https://i.scdn.co/image/56b2a6a3f335cd4ac52aaf140940acd19d624355
SKY WU,7pAOT0acNprtWarxvyM5LZ,43,66573,"['mandopop', 'taiwanese pop', 'cantopop', 'c-pop']",https://i.scdn.co/image/ab6761610000e5eb2c3edb85892b1f1cd9065d18
Betty Curtis,0b4fNLAwJZyl56h7qd5DD1,22,2983,[],https://i.scdn.co/image/ab67616d0000b273610c4aa43b0a203b98ae38f1
Deicide,2K3GorTixXKAiwe2t9lO89,44,426474,"['death metal', 'grindcore', 'metal', 'black metal']",https://i.scdn.co/image/ab6761610000e5eb28d533996e1c840c665b908b
Morteza,4CXwPHzJ8f5TxtyrsjbwLl,34,28893,[],https://i.scdn.co/image/2ed97636f4ffc31d3b5dc9d1785587cc38c70770
Lorca,2WLhhOKzfNRlaCsWgRerxc,21,560,[],https://i.scdn.co/image/ab67616d0000b273ddf1df1d960ec350fe4eb3ea
Julie Masse,5psniKvOx6O0HkMSoY6RuC,30,14191,['chanson'],https://i.scdn.co/image/ab6761610000e5eb157765ff16c77cf42bc6ad28
Narvalo,12v4Sec2WJ9NyT7G07h3Bs,5,111,"['flamenco', 'latin alternative']",https://i.scdn.co/image/ab67616d0000b273b5b16fa8d0680537796d41c2
Barbara Hendricks,3NkCIDMU5HgFAyVLVdCWgE,35,15296,"['opera', 'classical']",https://i.scdn.co/image/8f8508b4952f420bf6ad730822109e73f4c55920
Fernanda Abreu,23T5kuXiRZWsH5w1lxowMh,44,186965,"['samba', 'mpb', 'brazilian pop', 'brazilian rock']",https://i.scdn.co/image/ab6761610000e5eb66cd6cd0b054007f2cdefb3a
Azzedine,6NisrmRY0HboV9Zp1xfvLd,28,60145,"['raï', 'lullaby', 'moroccan chaabi']",https://i.scdn.co/image/ab67616d0000b273448c472250bcccd72f5d052e
Celtas Cortos,3hIPQBm8PBt8B5aahP6cVP,53,297039,"['celtic', 'celtic rock']",https://i.scdn.co/image/ab6761610000e5eb254c68dd7e220a2b629a1389
Orbital,3csPCeXsj2wezyvkRFzvmV,47,367942,"['idm', 'big beat', 'acid house', 'breakbeat', 'rave']",https://i.scdn.co/image/ab6761610000e5eb412a87a7dcc54e4037e7c8aa
Primus,64mPnRMMeudAet0E62ypkx,56,1240007,"['funk rock', 'alternative metal', 'alternative rock', 'nu metal']",https://i.scdn.co/image/ab6761610000e5eb54ed648a0c70ed8910840f4a
Sherry,5E0E6xz5kilwVZV1z1hVt5,17,599,['anime'],https://i.scdn.co/image/ab6761610000e5eba45f4352628e9672926878d6
Cybotron,5Mr6zawZ90BzjY14EROmSm,26,26188,"['miami bass', 'acid house', 'electro', 'chicago house']",https://i.scdn.co/image/ab6761610000e5ebdf94c2ba3d9c31c895345933
The Blue Aeroplanes,4MTSrVgHNfGtYV9pek8vY5,27,12282,"['jangle pop', 'madchester']",https://i.scdn.co/image/12256a4a681ac9a21abf0f32da4a71a7fd53d677
Xpansions,2oSihaE9ObkcZVx2LAxySj,32,6405,"['acid house', 'piano house']",https://i.scdn.co/image/ab6761610000e5eb22e26247f9987e5fe45ed5b1
Poet and The Roots,4lUJWidvmOglAOg8cz0zyj,16,4329,"['dub', 'roots reggae', 'reggae', 'rocksteady', 'spoken word']",https://i.scdn.co/image/ab67616d0000b273b88d004e30bbeed1bbb259b4
Roy Hargrove,49zXTngyUTielHTbbH5YKs,45,165789,"['jazz', 'latin jazz']",https://i.scdn.co/image/99578663e0c86be55bc8686b6bc571eb5712884b
Raoul de Godewarsvelde,7JTc4ugRAcQvZvUeCdTP2R,9,1145,['chanson'],https://i.scdn.co/image/ab67616d0000b273655a38a7f8b65244a8c8b947
Natasha Korolyova,3E5juL8xZ9bGtafyxMS5lo,37,44071,[],https://i.scdn.co/image/ab6761610000e5eb2165c4a4a7fb543627bda010
Henry Fiol,3mnx8ehcNQEYMFSGXWOaVB,40,181082,"['salsa', 'son cubano']",https://i.scdn.co/image/ab67616d0000b273b32cf64feb69d1f6dc7497e9
Grasshopper,5IxPdROZmnCyD6TBuSJMYE,43,65962,"['cantopop', 'mandopop', 'c-pop']",https://i.scdn.co/image/ab67616d0000b273ddec014074176d8b2a847c0f
Fataneh,3dWbC6ImEAbvy0qEZkAxPk,30,27357,[],https://i.scdn.co/image/ab67616d0000b273de8358eedc48678db8f52863
Leon Bates,0UoEMuGYplZvgcwHbAcmbR,20,428,[],https://i.scdn.co/image/ab67616d0000b273991a52dbde6c1841f4a06d8e
Cathy Dennis,2zVsfeSyFbCey7rq7PasHp,37,52331,[],https://i.scdn.co/image/0c7722a46d98e1e88da1ea544a85dfd2f7145c57
Pasapoga Light Orchestra,3FOChSk07uyWtvjVP1buRW,35,3240,['orchestra'],https://i.scdn.co/image/ab67616d0000b273948d4570b5ed32577849ee56
Dave Stewart,7gcCQIlkkfbul5Mt0jBQkg,68,58126,[],https://i.scdn.co/image/ab6761610000e5eb94fdf3ac086d95c63d93772e
Alison Limerick,0ELXBCSsRl2m92MgnOsA69,36,17285,"['piano house', 'acid house', 'chicago house']",https://i.scdn.co/image/ab6761610000e5eb5e8b9043206e9ad1fdf1da6e
Mikalojus Konstantinas Čiurlionis,3agmNNMsW7HQeOtfyYBzbT,23,4455,['classical piano'],https://i.scdn.co/image/ab67616d0000b273882d4679c866f176758819c0
Carmine Coppola,2luuj7ez3raqS0iCrH4K7O,33,3866,[],https://i.scdn.co/image/ab67616d0000b273858e0a4cca720b22f072d3cc
Lynch Mob,2K3xysAFpeFSH3DG0zIErf,35,144453,"['glam metal', 'hard rock', 'glam rock', 'album rock', 'arena rock']",https://i.scdn.co/image/ab6761610000e5ebfb7d6240a19cd8115c9c7066
Cannibal Corpse,0yLwGBQiBqhXOvmTfH2A7n,54,1132089,"['death metal', 'metal', 'grindcore', 'deathcore', 'black metal']",https://i.scdn.co/image/ab6761610000e5eb502944f431be8f85813f8e6a
Pandora,44nb9BaqV2jVvxKCaXHwlP,60,388537,[],https://i.scdn.co/image/ab6761610000e5eb1fc64f81515cd5d1a08c0bab
Lynn Harrell,1pl7nw0L88oUuQP5WQoePL,33,5116,"['chamber music', 'classical']",https://i.scdn.co/image/09f16312dec934b9d91c0f1e595a8cca77078a1c
Tracie Spencer,2SwRWWKpFqktihz7o2rfYX,35,159973,"['new jack swing', 'quiet storm']",https://i.scdn.co/image/e24f3898f44907645cf65d456925a19e91de379c
Dave Weckl,6h0KtnUiBpkxxjvZZPvNSw,37,81072,"['jazz fusion', 'jazz funk', 'jazz']",https://i.scdn.co/image/b254eb4abf309776fd0d89fa5cb7e0969925982a
Fabysaxe,6VpwRch9LkPIHg49jwz9Jo,5,182,['zouk'],https://i.scdn.co/image/ab67616d0000b27318923dfdf52fbf6c624624cb
SamFan Thomas,3BM1ACFkmIfHTpnJQw687R,20,3332,['rhumba'],https://i.scdn.co/image/ab67616d0000b2732fdf11812560d22944f1bd2d
Enrico Musiani,4HnK7qFqgUAuOXJGdaZi6r,31,3834,[],https://i.scdn.co/image/ab67616d0000b27330be6df26550a182b6d5f1e8
Extra Musica,5b93AJQpEWNI8b1X6Nu99K,35,92005,['rhumba'],https://i.scdn.co/image/ab67616d0000b273714162e14a1024faad347790
Doug Stone,4epBFW4UHEmgjIK5xOrBhk,44,216895,"['country', 'traditional country']",https://i.scdn.co/image/ab6761610000e5eb2cdbcd522233656ebf76056d
Lynda Lemay,6rVJyC8TepqtRRPeEFZfi0,38,109670,"['chanson', 'variété française', 'french pop']",https://i.scdn.co/image/ab6761610000e5eb9d6c166276d17c2e9a2b7f29
Green River,1XIIxzmo6BNRR4QkImSdsX,29,98209,"['grunge', 'post-grunge']",https://i.scdn.co/image/b61d524c3db14a5c6296ce88cd54d23b806b6f32
Aida el Ayoubi,1SWcCkT5tDP5cNIfl3S7Yt,38,251876,"['egyptian pop', 'khaleeji']",https://i.scdn.co/image/ab67616d0000b2731b0c3f867eafb986687887ea
New Baccara,3kIbTrslTapIc7i1v8zhRt,27,7478,"['italo disco', 'hi-nrg', 'italo dance']",https://i.scdn.co/image/ab67616d0000b27371a993f66d08acf1d4bbba9c
สำนักการสังคีตกรมศิลปากร,5fw9X60n7PZEty6J6fbKiT,17,451,['traditional music'],https://i.scdn.co/image/ab67616d0000b2730e25921fa0c033b62af0f47f
Khalifa Ould Eide,6vMQDgtvFwEhEqQABQLgJ0,15,5207,"['gnawa', 'ethiopian jazz']",https://i.scdn.co/image/ab67616d0000b2739cd4718ee76cb75f7c82b22b
Jon English,6H2LnEj5myKc4vVz0huuxW,32,34833,[],https://i.scdn.co/image/ab6761610000e5eb19d118102a40a20c40a1a60a
Chapterhouse,3r94PF71LWRI5K6wqclNjQ,32,75484,"['shoegaze', 'dream pop', 'slowcore', 'madchester']",https://i.scdn.co/image/ab6761610000e5ebeafe5692e05e683c8cade243
Daryl Braithwaite,4t52ndk0OkAxtb4vMDLPhe,46,172178,[],https://i.scdn.co/image/ab6761610000e5ebff59ee781d2e444a12e09dbd
Les Capenoules,0JpNWPqqvQVOCu9GcQN00a,5,870,['chanson'],https://i.scdn.co/image/ab67616d0000b2735dc7048730fa2b3721ab9ba4
The Quireboys,0d49iRrp4iVZggKbcpxnqI,34,58045,"['glam metal', 'glam rock']",https://i.scdn.co/image/ab6761610000e5eb681d7e2b96a525d8002097b7
Instrumental et choeur sénégalais de Keur Moussa,3ef8Yjz85vs3SXxwJmdDGY,6,448,['gregorian chant'],https://i.scdn.co/image/ab67616d0000b273ddb5d993ece7e4d88bd5af81
Mud,3cqIsBnzV3BabbPWKz8Txf,51,85687,"['glam rock', 'christmas']",https://i.scdn.co/image/ab67616d0000b27379fb80e5cd7fbc8be0f08b9a
Pam Tillis,1SX44N5qjWuFcCK8WTO0c6,48,433943,"['country', 'traditional country']",https://i.scdn.co/image/ab6761610000e5eb059da600952ed072a2678a26
Patrick Saint-Eloi,4oxkuGlVLX6wq2RBTEdcSs,36,31003,"['zouk', 'kizomba']",https://i.scdn.co/image/ab67616d0000b27375647e1139fe1ef619f26ceb
Hans Hollestelle,5p18sIANNyQDctXGwlNuQK,24,640,"['indorock', 'polka']",https://i.scdn.co/image/ab67616d0000b273327bf23d8c5845d8fc6958ab
Benny Hinn,3PM2Mavn4aG4UXgG07dxCg,40,50311,['worship'],https://i.scdn.co/image/ab6761610000e5eb4dcbf246b2802b8e4d106365
Nomad,4nP1Vg2YuLE0Nbr7uK08SM,31,6282,"['hip house', 'acid house', 'piano house']",https://i.scdn.co/image/ab67616d0000b27342ba7665d1a6e34d89b0555a
Mark Lanegan,1fpXM23IoNckJ7NDAm8YJQ,48,271859,['gothic country'],https://i.scdn.co/image/b03b246fcca2c3bdff607f2befa18ac16f546c6a
The Beloved,46h3caIKtqPlEfRHuSdibg,46,65245,['madchester'],https://i.scdn.co/image/ab6772690000c46c06ae11b1a9367bb178916081
CCCP – Fedeli Alla Linea,18cezosJ2J9c3XZ7uVmMf0,38,127709,['italian singer-songwriter'],https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5
Ani DiFranco,0AiTwNtYX8m4uhfU7rJ8RD,45,255945,['singer-songwriter'],https://i.scdn.co/image/ab6761610000e5eb24bb71737da8f4ba12c9904f
Above The Law,1YStXHRj5phGb2LGCudZ6N,38,213479,"['g-funk', 'west coast hip hop', 'gangster rap']",https://i.scdn.co/image/475369cc21bbf57cd676283e2fd308c7f5c80539
Bruce Dickinson,7Iffw1nP3NjCWkRIx3Ily9,47,651795,['heavy metal'],https://i.scdn.co/image/ab6761610000e5ebd90e4a9038787929178b4815
Arbat,3pdNKA0o8O90YkQ0tt9vpt,10,637,[],https://i.scdn.co/image/ab67616d0000b2735576dfb59270841e83b85611
Thunder,3SfrwwVPGtjYTI3vwQ4hEU,37,116309,"['glam metal', 'album rock', 'hard rock', 'arena rock']",https://i.scdn.co/image/ab6761610000e5ebd9b1139bf40f32a9fe301d2a
Andreyev Balalaika Ensemble,7gbFYyJ1Zf4rKna4OI6mE5,21,1883,['traditional music'],https://i.scdn.co/image/ab67616d0000b27350953a0482136518db4c22b3
Toma Zdravkovic,5uskn8JUJBx7cGaxIvJM4a,42,118888,[],https://i.scdn.co/image/ab6761610000e5ebadc2089f6227bfa265e0ee43
Arena Hash,4AGALQQLo0S46FUlhJ25V0,46,287872,['rock en español'],https://i.scdn.co/image/ab67616d0000b2738f94c604981194811885427f
Ice Mc,5wlyJXaam6QmyDn8qBLZx8,53,122546,['eurodance'],https://i.scdn.co/image/ab6761610000e5eb4110198af319f56f090b7380
Perlita de Huelva,5zTPEWVkwm8Bl7ORmaPyyk,33,18479,['flamenco'],https://i.scdn.co/image/ab6761610000e5eb353cf40eee6318298dcc5e4d
Pochy Y Su Cocoband,5AWKC0rd625VHM69d7X2tu,42,44354,"['merengue', 'salsa']",https://i.scdn.co/image/ab67616d0000b2734f16eb43f8e919135002e5da
Daniel Janin,6Y3tbVSmwrunXf2PLea5wH,23,737,['french jazz'],https://i.scdn.co/image/ab67616d0000b2730b6c7dcf18c555aaf372fd8b
Eddy Miath,4bIEm1crQyDoinbkw13QuR,11,4930,['zouk'],https://i.scdn.co/image/ab67616d0000b273cdd5c8a63d3010c0cf2d5600
S. P. Balasubrahmanyam,2ae6PxICSOZHvjqiCcgon8,78,17288081,"['kannada pop', 'telugu pop', 'tamil pop', 'devotional', 'tollywood', 'sandalwood', 'kollywood']",https://i.scdn.co/image/ab6761610000e5ebea2b56271cf92bcff45c0ae9
Back to Earth,6eqv4M3R4jJ8VfzK7kHa7u,50,6611,['new age'],https://i.scdn.co/image/8ec2693e2bdf883925fc26b02d39eb3a6203fd3a
bel canto,5Bz8k8phXRsAtBB6xrIR83,27,26514,"['dream pop', 'norwegian pop', 'darkwave']",https://i.scdn.co/image/ab6761610000e5eb34ec72060ed9ce64a1b31ea7
The Legendary Pink Dots,55XX7sgmxtVFNJnHrQMXh5,30,46003,"['industrial', 'deathrock', 'neofolk', 'avant-garde', 'cold wave', 'experimental', 'darkwave', 'post-punk', 'space rock']",https://i.scdn.co/image/ab6761610000e5eb5ff97227bb15edbe556694f0
Army Of Lovers,3JXnjuv4hBqQKOVzJg74Lt,49,59629,['europop'],https://i.scdn.co/image/ab6761610000e5eb47c0cdc00f6dd43af8f49671
Gwar,3dnH7fdVm2X07MK6Fkbhbt,42,245066,"['thrash metal', 'metal', 'groove metal']",https://i.scdn.co/image/ab6761610000e5eb5851f6e788a46789963147f0
Raymonde,63nHhkPCFLt50hfm4L9J0l,12,1007,"['moroccan chaabi', 'gnawa', 'raï']",https://i.scdn.co/image/9be6eb80ad7078a105af173362af08831430aad2
Thee Headcoats,69C0pRNo5qCmYlKS9Lctfe,23,19544,['garage rock'],https://i.scdn.co/image/ab67616d0000b2739bdecd6f9742466281609475
Atheist,5QPy3HBn3AwzLEAQ8QeIo4,30,75709,"['death metal', 'progressive metal', 'grindcore', 'thrash metal']",https://i.scdn.co/image/ab6761610000e5eb7252e1338b894e7de008897c
Jeff Lynne,3bTAaMx9nf237AkBnGw3vL,41,227846,[],https://i.scdn.co/image/ab6761610000e5eb50a2ca3a65ee599bb195d44e
Blowzabella,3nYsfBrtLZqw0MSRCkPULv,15,3762,['folk'],https://i.scdn.co/image/ab67616d0000b2736465f5b5c5f2dddf17ff997d
Cómplices,4VIU80QkcrMEdKoiWmnWvr,47,221274,"['rock en español', 'latin rock']",https://i.scdn.co/image/ab6761610000e5eb6cc95e0edb756ada9fbe08d5
Artillery,6N62Sla6F2uuEzNALo6720,29,85862,"['thrash metal', 'speed metal', 'groove metal', 'metal']",https://i.scdn.co/image/ab6761610000e5eb26c26da0601fb340dbc52501
Béla Fleck and the Flecktones,5Zmur9D9gpr6tXyDrpnbOe,35,101265,"['newgrass', 'bluegrass', 'jazz fusion']",https://i.scdn.co/image/ab6761610000e5eb6ff01bf69ea7a9bc1bacf9e1
Gianni Nazzaro,4Xyv6XmF999fSruMHlHu6o,29,12603,['canzone napoletana'],https://i.scdn.co/image/ab67616d0000b2735411dc4d759813bbd7000c9e
Susannah McCorkle,0YmFjtGsr6KUo2XJOR9RSu,35,25161,"['vocal jazz', 'jazz']",https://i.scdn.co/image/b0c146c60f130f9ee04718ae6945782d6dbb2f19
Astrid Hadad,5UwFR1nHrA40JVhsZsI0i3,28,17572,[],https://i.scdn.co/image/ab6761610000e5eb312f95b0ceff7ac321e9bf5a
Clémentine,2ik6tAjwEVit4pTDp2Gi1U,13,191,"['chanson', 'lullaby']",https://i.scdn.co/image/ab67616d0000b27372e31dd53e77ad55480c971d
Frères Bouchnak,7udPHitqgN5Ip96eRuklvZ,8,1007,"['raï', 'moroccan chaabi', 'gnawa']",https://i.scdn.co/image/ab67616d0000b273f4e97f45e898c59074f73200
Ephrem Tamiru,2R863D7ulLA8AJRllmiW60,35,42884,['ethiopian jazz'],https://i.scdn.co/image/ab67616d0000b2732d2ecbc738c975236607776d
Auktyon,7pUNFHEe0MlfvvDG1dXH3m,38,39946,"['sovietwave', 'art rock']",https://i.scdn.co/image/ab6761610000e5eba15bb7aa6b9741cb9377df0b
Richard Bellis,2AvjWonQaWlRkaolk2NCxe,24,2739,[],https://i.scdn.co/image/ab67616d0000b2732e1b2dab77a4ede7750eab28
M.C. Sar,4wMBRcZhZyEuIbJ8DHHZZK,16,288,"['hip house', 'eurodance']",https://i.scdn.co/image/ab67616d0000b27358eb1dac983ca0448ad4a925
