année,semaine,rang,artiste,titre,id_spotify
2022,26,26,GAYLE,abcdefu,no id
2022,26,27,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,26,28,Lucenzo,Baila pa mi,no id
2022,26,29,Placebo,Beautiful James,no id
2022,26,30,CKay,Emiliana,no id
2022,26,31,Christophe Willem,PS : Je t'aime,no id
2022,26,32,Benson Boone,Ghost town,no id
2022,26,33,Celestal & Cecilia Krull,Out in style,no id
2022,26,34,Adele,Oh my god,no id
2022,26,35,Mentissa,Et bam,no id
2022,26,36,Imanbek,Belly dancer,no id
2022,26,37,Coldplay x Selena Gomez,Let somebody go,no id
2022,26,38,Jaymes Young,Infinity,no id
2022,26,39,Ofenbach,4U,no id
2022,26,40,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,26,41,Keen' V,Outété,no id
2022,26,42,Red Hot Chili Peppers,Black summer,no id
2022,26,43,Juliette Armanet,Tu me play,no id
2022,26,44,Beyoncé,Break my soul,no id
2022,26,45,Alonzo,Traficante,no id
2022,26,46,Marie-Flore,Mal barré,no id
2022,26,47,Ridsa,Santa Maria,no id
2022,26,48,Ava Max,Maybe you're the problem,no id
2022,26,49,Stromae,L'enfer,no id
2022,26,50,Camélia Jordana,Mon roi,no id
2022,26,51,Benjamin Biolay,Rends l'amour !,no id
2022,26,52,JUL,Superstar,no id
2022,26,53,Soolking feat. Niska,Balader,no id
2022,26,54,JUL,J'ai tout su,no id
2022,26,55,Juliette Armanet,Le dernier jour du disco,no id
2022,26,56,-M-,Dans ta radio,no id
2022,26,57,Alok x Ella Eyre x Kenny Dope feat. Never Dull,Deep down,no id
2022,26,58,"Alex Sensation x Farruko x Prince Royce feat. Mariah Angeliq, Kevin Lyttle",After party,no id
2022,26,59,Fireboy DML feat. Ed Sheeran,Peru,no id
2022,26,60,Ninho,VVS,no id
2022,27,1,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,27,2,Harry Styles,As it was,no id
2022,27,3,Lady GaGa,Hold my hand,no id
2022,27,4,REMA,Calm down,no id
2022,27,5,Angèle,Libre,no id
2022,27,6,Slimane,La recette,no id
2022,27,7,Imagine Dragons,Bones,no id
2022,27,8,Dadju feat. Ronisia,Toko toko,no id
2022,27,9,Adé,Tout savoir,no id
2022,27,10,Ed Sheeran,2step,no id
2022,27,11,Bigflo & Oli,J'étais pas là,no id
2022,27,12,Lizzo,About damn time,no id
2022,27,13,Anitta,Envolver,no id
2022,27,14,Amir,Ce soir,no id
2022,27,15,Willy William,Trompeta,no id
2022,27,16,Kungs,Clap your hands,no id
2022,27,17,Boris Way,Running up that hill,no id
2022,27,18,Lucenzo,Baila pa mi,no id
2022,27,19,Clara Luciani,Amour toujours,no id
2022,27,20,Beyoncé,Break my soul,no id
2022,27,21,Soolking,Suavemente,no id
2022,27,22,Elley Duhé,Middle of the night,no id
2022,27,23,Sound of Legend,Maniac,no id
2022,27,24,The Weeknd,Sacrifice,no id
2022,27,25,Keen' V,Outété,no id
2022,27,26,CKay,Emiliana,no id
2022,27,27,Placebo,Beautiful James,no id
2022,27,28,Ofenbach,4U,no id
2022,27,29,Yanns,Clic clic pan pan,no id
2022,27,30,Soprano feat. Gradur,Venga mi,no id
2022,27,31,Coldplay x Selena Gomez,Let somebody go,no id
2022,27,32,Rosalia feat. The Weeknd,La fama,no id
2022,27,33,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,27,34,Christophe Willem,PS : Je t'aime,no id
2022,27,35,Calogero,C'était mieux après,no id
2022,27,36,Celestal & Cecilia Krull,Out in style,no id
2022,27,37,Juliette Armanet,Tu me play,no id
2022,27,38,Shakira & Rauw Alejandro,Te felicito,no id
2022,27,39,Benson Boone,Ghost town,no id
2022,27,40,Camélia Jordana,Mon roi,no id
2022,27,41,GAYLE,abcdefu,no id
2022,27,42,Farruko,Nazareno,no id
2022,27,43,Marie-Flore,Mal barré,no id
2022,27,44,Adele,Oh my god,no id
2022,27,45,Jérémy Frérot,J'ai la mer,no id
2022,27,46,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,27,47,Jaymes Young,Infinity,no id
2022,27,48,Imanbek,Belly dancer,no id
2022,27,49,Red Hot Chili Peppers,Black summer,no id
2022,27,50,Ridsa,Santa Maria,no id
2022,27,51,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,27,52,Mentissa,Et bam,no id
2022,27,53,Alok x Ella Eyre x Kenny Dope feat. Never Dull,Deep down,no id
2022,27,54,-M-,Dans ta radio,no id
2022,27,55,Soolking feat. Niska,Balader,no id
2022,27,56,Stromae,L'enfer,no id
2022,27,57,James Hype,Ferrari,no id
2022,27,58,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,27,59,STÉPHANE,Green dream,no id
2022,27,60,Zazie,Let it shine,no id
2022,28,1,REMA,Calm down,no id
2022,28,2,Lady GaGa,Hold my hand,no id
2022,28,3,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,28,4,Angèle,Libre,no id
2022,28,5,Harry Styles,As it was,no id
2022,28,6,Slimane,La recette,no id
2022,28,7,Dadju feat. Ronisia,Toko toko,no id
2022,28,8,Amir,Ce soir,no id
2022,28,9,Ed Sheeran,2step,no id
2022,28,10,Adé,Tout savoir,no id
2022,28,11,Imagine Dragons,Bones,no id
2022,28,12,Lucenzo,Baila pa mi,no id
2022,28,13,Bigflo & Oli,J'étais pas là,no id
2022,28,14,Kungs,Clap your hands,no id
2022,28,15,Anitta,Envolver,no id
2022,28,16,Boris Way,Running up that hill,no id
2022,28,17,Beyoncé,Break my soul,no id
2022,28,18,Willy William,Trompeta,no id
2022,28,19,Lizzo,About damn time,no id
2022,28,20,Keen' V,Outété,no id
2022,28,21,Clara Luciani,Amour toujours,no id
2022,28,22,Farruko,Nazareno,no id
2022,28,23,Soolking,Suavemente,no id
2022,28,24,Soprano feat. Gradur,Venga mi,no id
2022,28,25,The Weeknd,Sacrifice,no id
2022,28,26,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,28,27,Jérémy Frérot,J'ai la mer,no id
2022,28,28,CKay,Emiliana,no id
2022,28,29,Placebo,Beautiful James,no id
2022,28,30,Sound of Legend,Maniac,no id
2022,28,31,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,28,32,Rosalia feat. The Weeknd,La fama,no id
2022,28,33,Elley Duhé,Middle of the night,no id
2022,28,34,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,28,35,Celestal & Cecilia Krull,Out in style,no id
2022,28,36,Juliette Armanet,Tu me play,no id
2022,28,37,Camélia Jordana,Mon roi,no id
2022,28,38,Coldplay x Selena Gomez,Let somebody go,no id
2022,28,39,Yanns,Clic clic pan pan,no id
2022,28,40,Ofenbach,4U,no id
2022,28,41,Marie-Flore,Mal barré,no id
2022,28,42,Christophe Willem,PS : Je t'aime,no id
2022,28,43,Calogero,C'était mieux après,no id
2022,28,44,Mentissa,Et bam,no id
2022,28,45,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,28,46,Benson Boone,Ghost town,no id
2022,28,47,-M-,Dans ta radio,no id
2022,28,48,Jaymes Young,Infinity,no id
2022,28,49,Benjamin Biolay,Rends l'amour !,no id
2022,28,50,Adele,Oh my god,no id
2022,28,51,Maneskin,Supermodel,no id
2022,28,52,Imanbek,Belly dancer,no id
2022,28,53,GAYLE,abcdefu,no id
2022,28,54,James Hype,Ferrari,no id
2022,28,55,Red Hot Chili Peppers,Black summer,no id
2022,28,56,Soolking feat. Niska,Balader,no id
2022,28,57,Fireboy DML feat. Ed Sheeran,Peru,no id
2022,28,58,Alok x Ella Eyre x Kenny Dope feat. Never Dull,Deep down,no id
2022,28,59,OneRepublic,I ain't worried,no id
2022,28,60,Stromae,Mon amour,no id
2022,29,1,REMA,Calm down,no id
2022,29,2,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,29,3,Lady GaGa,Hold my hand,no id
2022,29,4,Angèle,Libre,no id
2022,29,5,Harry Styles,As it was,no id
2022,29,6,Ed Sheeran,2step,no id
2022,29,7,Slimane,La recette,no id
2022,29,8,Dadju feat. Ronisia,Toko toko,no id
2022,29,9,Adé,Tout savoir,no id
2022,29,10,Amir,Ce soir,no id
2022,29,11,Lucenzo,Baila pa mi,no id
2022,29,12,Imagine Dragons,Bones,no id
2022,29,13,Boris Way,Running up that hill,no id
2022,29,14,Beyoncé,Break my soul,no id
2022,29,15,Kungs,Clap your hands,no id
2022,29,16,Lizzo,About damn time,no id
2022,29,17,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,29,18,Keen' V,Outété,no id
2022,29,19,Anitta,Envolver,no id
2022,29,20,Farruko,Nazareno,no id
2022,29,21,Clara Luciani,Amour toujours,no id
2022,29,22,Bigflo & Oli,J'étais pas là,no id
2022,29,23,Soprano feat. Gradur,Venga mi,no id
2022,29,24,The Weeknd,Sacrifice,no id
2022,29,25,Willy William,Trompeta,no id
2022,29,26,Soolking,Suavemente,no id
2022,29,27,Maneskin,Supermodel,no id
2022,29,28,Sound of Legend,Maniac,no id
2022,29,29,Jérémy Frérot,J'ai la mer,no id
2022,29,30,Rosalia feat. The Weeknd,La fama,no id
2022,29,31,Ofenbach,4U,no id
2022,29,32,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,29,33,Christophe Willem,PS : Je t'aime,no id
2022,29,34,Juliette Armanet,Tu me play,no id
2022,29,35,CKay,Emiliana,no id
2022,29,36,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,29,37,Placebo,Beautiful James,no id
2022,29,38,Elley Duhé,Middle of the night,no id
2022,29,39,Yanns,Clic clic pan pan,no id
2022,29,40,Celestal & Cecilia Krull,Out in style,no id
2022,29,41,Pedro Sampaio,Dançarina,no id
2022,29,42,Camélia Jordana,Mon roi,no id
2022,29,43,Zeg P feat. Hamza & SCH,Fade up,no id
2022,29,44,Nathan Dawe,21 reasons,no id
2022,29,45,Bigflo & Oli feat. Julien Doré,Coup de vieux,no id
2022,29,46,Coldplay x Selena Gomez,Let somebody go,no id
2022,29,47,Mentissa,Et bam,no id
2022,29,48,Marie-Flore,Mal barré,no id
2022,29,49,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,29,50,Shakira & Rauw Alejandro,Te felicito,no id
2022,29,51,Fireboy DML feat. Ed Sheeran,Peru,no id
2022,29,52,James Hype,Ferrari,no id
2022,29,53,GAYLE,abcdefu,no id
2022,29,54,OneRepublic,I ain't worried,no id
2022,29,55,Jaymes Young,Infinity,no id
2022,29,56,-M-,Dans ta radio,no id
2022,29,57,Benson Boone,Ghost town,no id
2022,29,58,Red Hot Chili Peppers,Black summer,no id
2022,29,59,Benjamin Biolay,Rends l'amour !,no id
2022,29,60,Izia,Mon coeur,no id
2022,30,1,Lady GaGa,Hold my hand,no id
2022,30,2,REMA,Calm down,no id
2022,30,3,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,30,4,Slimane,La recette,no id
2022,30,5,Angèle,Libre,no id
2022,30,6,Ed Sheeran,2step,no id
2022,30,7,Harry Styles,As it was,no id
2022,30,8,Dadju feat. Ronisia,Toko toko,no id
2022,30,9,Adé,Tout savoir,no id
2022,30,10,Amir,Ce soir,no id
2022,30,11,Lucenzo,Baila pa mi,no id
2022,30,12,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,30,13,Lizzo,About damn time,no id
2022,30,14,Boris Way,Running up that hill,no id
2022,30,15,Imagine Dragons,Bones,no id
2022,30,16,Beyoncé,Break my soul,no id
2022,30,17,Maneskin,Supermodel,no id
2022,30,18,Keen' V,Outété,no id
2022,30,19,Soolking,Suavemente,no id
2022,30,20,Anitta,Envolver,no id
2022,30,21,Farruko,Nazareno,no id
2022,30,22,Jérémy Frérot,J'ai la mer,no id
2022,30,23,Sound of Legend,Maniac,no id
2022,30,24,Clara Luciani,Amour toujours,no id
2022,30,25,Kungs,Clap your hands,no id
2022,30,26,Camélia Jordana,Mon roi,no id
2022,30,27,Pedro Sampaio,Dançarina,no id
2022,30,28,Ofenbach,4U,no id
2022,30,29,Zeg P feat. Hamza & SCH,Fade up,no id
2022,30,30,Yanns,Clic clic pan pan,no id
2022,30,31,Shakira & Rauw Alejandro,Te felicito,no id
2022,30,32,Soprano feat. Gradur,Venga mi,no id
2022,30,33,Bigflo & Oli,J'étais pas là,no id
2022,30,34,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,30,35,Rosalia feat. The Weeknd,La fama,no id
2022,30,36,Bigflo & Oli feat. Julien Doré,Coup de vieux,no id
2022,30,37,Christophe Willem,PS : Je t'aime,no id
2022,30,38,The Weeknd,Sacrifice,no id
2022,30,39,Izia,Mon coeur,no id
2022,30,40,CKay,Emiliana,no id
2022,30,41,OneRepublic,I ain't worried,no id
2022,30,42,Willy William,Trompeta,no id
2022,30,43,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,30,44,Marie-Flore,Mal barré,no id
2022,30,45,Elley Duhé,Middle of the night,no id
2022,30,46,Nathan Dawe,21 reasons,no id
2022,30,47,Juliette Armanet,Tu me play,no id
2022,30,48,Placebo,Beautiful James,no id
2022,30,49,The Avener & Waldeck,Quando quando,no id
2022,30,50,Yannick Noah,Back to Africa,no id
2022,30,51,Coldplay x Selena Gomez,Let somebody go,no id
2022,30,52,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,30,53,Soolking feat. Niska,Balader,no id
2022,30,54,Imagine Dragons,Sharks,no id
2022,30,55,Red Hot Chili Peppers,Black summer,no id
2022,30,56,-M-,Dans ta radio,no id
2022,30,57,Jaymes Young,Infinity,no id
2022,30,58,Fireboy DML feat. Ed Sheeran,Peru,no id
2022,30,59,Ridsa,Santa Maria,no id
2022,30,60,Benson Boone,Ghost town,no id
2022,31,1,Lady GaGa,Hold my hand,no id
2022,31,2,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,31,3,REMA,Calm down,no id
2022,31,4,Angèle,Libre,no id
2022,31,5,Ed Sheeran,2step,no id
2022,31,6,Slimane,La recette,no id
2022,31,7,Harry Styles,As it was,no id
2022,31,8,Adé,Tout savoir,no id
2022,31,9,Dadju feat. Ronisia,Toko toko,no id
2022,31,10,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,31,11,Lucenzo,Baila pa mi,no id
2022,31,12,Maneskin,Supermodel,no id
2022,31,13,Amir,Ce soir,no id
2022,31,14,Lizzo,About damn time,no id
2022,31,15,Farruko,Nazareno,no id
2022,31,16,Beyoncé,Break my soul,no id
2022,31,17,Imagine Dragons,Bones,no id
2022,31,18,Boris Way,Running up that hill,no id
2022,31,19,Keen' V,Outété,no id
2022,31,20,Jérémy Frérot,J'ai la mer,no id
2022,31,21,Anitta,Envolver,no id
2022,31,22,Kungs,Clap your hands,no id
2022,31,23,Soprano feat. Gradur,Venga mi,no id
2022,31,24,Bigflo & Oli feat. Julien Doré,Coup de vieux,no id
2022,31,25,Pedro Sampaio,Dançarina,no id
2022,31,26,Clara Luciani,Amour toujours,no id
2022,31,27,Yanns,Clic clic pan pan,no id
2022,31,28,Soolking,Suavemente,no id
2022,31,29,Zeg P feat. Hamza & SCH,Fade up,no id
2022,31,30,Camélia Jordana,Mon roi,no id
2022,31,31,Shakira & Rauw Alejandro,Te felicito,no id
2022,31,32,"David Guetta, Becky Hill & Ella Henderson",Crazy what love can do,no id
2022,31,33,CKay,Emiliana,no id
2022,31,34,Christophe Willem,PS : Je t'aime,no id
2022,31,35,OneRepublic,I ain't worried,no id
2022,31,36,The Weeknd,Sacrifice,no id
2022,31,37,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,31,38,Rosalia feat. The Weeknd,La fama,no id
2022,31,39,Marie-Flore,Mal barré,no id
2022,31,40,Izia,Mon coeur,no id
2022,31,41,Elley Duhé,Middle of the night,no id
2022,31,42,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,31,43,Willy William,Trompeta,no id
2022,31,44,Nathan Dawe,21 reasons,no id
2022,31,45,Coldplay x Selena Gomez,Let somebody go,no id
2022,31,46,Imagine Dragons,Sharks,no id
2022,31,47,Yannick Noah,Back to Africa,no id
2022,31,48,The Avener & Waldeck,Quando quando,no id
2022,31,49,Harry Styles,Late night talking,no id
2022,31,50,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,31,51,Ofenbach,4U,no id
2022,31,52,-M-,Dans ta radio,no id
2022,31,53,Soolking feat. Niska,Balader,no id
2022,31,54,JUL,J'ai tout su,no id
2022,31,55,Red Hot Chili Peppers,Black summer,no id
2022,31,56,Calogero,C'était mieux après,no id
2022,31,57,Mentissa,Et bam,no id
2022,31,58,Placebo,Beautiful James,no id
2022,31,59,Fireboy DML feat. Ed Sheeran,Peru,no id
2022,31,60,Juliette Armanet,Tu me play,no id
2022,32,1,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,32,2,Ed Sheeran,2step,no id
2022,32,3,REMA,Calm down,no id
2022,32,4,Lady GaGa,Hold my hand,no id
2022,32,5,Slimane,La recette,no id
2022,32,6,Harry Styles,As it was,no id
2022,32,7,Angèle,Libre,no id
2022,32,8,Adé,Tout savoir,no id
2022,32,9,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,32,10,Amir,Ce soir,no id
2022,32,11,Dadju feat. Ronisia,Toko toko,no id
2022,32,12,Lizzo,About damn time,no id
2022,32,13,Lucenzo,Baila pa mi,no id
2022,32,14,Maneskin,Supermodel,no id
2022,32,15,Farruko,Nazareno,no id
2022,32,16,Imagine Dragons,Bones,no id
2022,32,17,Bigflo & Oli feat. Julien Doré,Coup de vieux,no id
2022,32,18,Boris Way,Running up that hill,no id
2022,32,19,Beyoncé,Break my soul,no id
2022,32,20,"David Guetta, Becky Hill & Ella Henderson",Crazy what love can do,no id
2022,32,21,Keen' V,Outété,no id
2022,32,22,Jérémy Frérot,J'ai la mer,no id
2022,32,23,Zeg P feat. Hamza & SCH,Fade up,no id
2022,32,24,Clara Luciani,Amour toujours,no id
2022,32,25,Imagine Dragons,Sharks,no id
2022,32,26,Pedro Sampaio,Dançarina,no id
2022,32,27,Soolking,Suavemente,no id
2022,32,28,Kungs,Clap your hands,no id
2022,32,29,Anitta,Envolver,no id
2022,32,30,Yanns,Clic clic pan pan,no id
2022,32,31,Shakira & Rauw Alejandro,Te felicito,no id
2022,32,32,OneRepublic,I ain't worried,no id
2022,32,33,Izia,Mon coeur,no id
2022,32,34,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,32,35,CKay,Emiliana,no id
2022,32,36,Christophe Willem,PS : Je t'aime,no id
2022,32,37,The Weeknd,Sacrifice,no id
2022,32,38,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,32,39,Coldplay x Selena Gomez,Let somebody go,no id
2022,32,40,Marie-Flore,Mal barré,no id
2022,32,41,Soprano feat. Gradur,Venga mi,no id
2022,32,42,Elley Duhé,Middle of the night,no id
2022,32,43,Camélia Jordana,Mon roi,no id
2022,32,44,Bigflo & Oli,J'étais pas là,no id
2022,32,45,Rosalia feat. The Weeknd,La fama,no id
2022,32,46,Stromae,Mon amour,no id
2022,32,47,The Avener & Waldeck,Quando quando,no id
2022,32,48,Nathan Dawe,21 reasons,no id
2022,32,49,Calogero,C'était mieux après,no id
2022,32,50,Red Hot Chili Peppers,Black summer,no id
2022,32,51,Central Cee,Doja,no id
2022,32,52,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,32,53,Placebo,Beautiful James,no id
2022,32,54,Ofenbach,4U,no id
2022,32,55,Mentissa,Et bam,no id
2022,32,56,Naps feat. Gazo,Vamos,no id
2022,32,57,Yannick Noah,Back to Africa,no id
2022,32,58,Fireboy DML feat. Ed Sheeran,Peru,no id
2022,32,59,Soolking feat. Niska,Balader,no id
2022,32,60,-M-,Dans ta radio,no id
2022,33,1,Ed Sheeran,2step,no id
2022,33,2,REMA,Calm down,no id
2022,33,3,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,33,4,Angèle,Libre,no id
2022,33,5,Lady GaGa,Hold my hand,no id
2022,33,6,Slimane,La recette,no id
2022,33,7,Harry Styles,As it was,no id
2022,33,8,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,33,9,Adé,Tout savoir,no id
2022,33,10,Amir,Ce soir,no id
2022,33,11,Farruko,Nazareno,no id
2022,33,12,Lizzo,About damn time,no id
2022,33,13,Dadju feat. Ronisia,Toko toko,no id
2022,33,14,Imagine Dragons,Bones,no id
2022,33,15,Imagine Dragons,Sharks,no id
2022,33,16,Beyoncé,Break my soul,no id
2022,33,17,Lucenzo,Baila pa mi,no id
2022,33,18,Zeg P feat. Hamza & SCH,Fade up,no id
2022,33,19,Jérémy Frérot,J'ai la mer,no id
2022,33,20,Keen' V,Outété,no id
2022,33,21,"David Guetta, Becky Hill & Ella Henderson",Crazy what love can do,no id
2022,33,22,Bigflo & Oli feat. Julien Doré,Coup de vieux,no id
2022,33,23,Boris Way,Running up that hill,no id
2022,33,24,Maneskin,Supermodel,no id
2022,33,25,OneRepublic,I ain't worried,no id
2022,33,26,Kungs,Clap your hands,no id
2022,33,27,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,33,28,Shakira & Rauw Alejandro,Te felicito,no id
2022,33,29,Pedro Sampaio,Dançarina,no id
2022,33,30,Clara Luciani,Amour toujours,no id
2022,33,31,Anitta,Envolver,no id
2022,33,32,Soolking,Suavemente,no id
2022,33,33,Yanns,Clic clic pan pan,no id
2022,33,34,Izia,Mon coeur,no id
2022,33,35,Coldplay x Selena Gomez,Let somebody go,no id
2022,33,36,CKay,Emiliana,no id
2022,33,37,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,33,38,Red Hot Chili Peppers,Black summer,no id
2022,33,39,Central Cee,Doja,no id
2022,33,40,Marie-Flore,Mal barré,no id
2022,33,41,Soprano feat. Gradur,Venga mi,no id
2022,33,42,Christophe Willem,PS : Je t'aime,no id
2022,33,43,Juliette Armanet,Tu me play,no id
2022,33,44,The Weeknd,Sacrifice,no id
2022,33,45,Soolking feat. Niska,Balader,no id
2022,33,46,Nathan Dawe,21 reasons,no id
2022,33,47,Elley Duhé,Middle of the night,no id
2022,33,48,Calema,Te amo (2022),no id
2022,33,49,P!nk,Irrelevant,no id
2022,33,50,Harry Styles,Late night talking,no id
2022,33,51,Calogero,C'était mieux après,no id
2022,33,52,Placebo,Beautiful James,no id
2022,33,53,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,33,54,Zazie,Let it shine,no id
2022,33,55,Stromae with Camila Cabello,Mon amour,no id
2022,33,56,Bigflo & Oli,J'étais pas là,no id
2022,33,57,Mentissa,Et bam,no id
2022,33,58,JUL,J'ai tout su,no id
2022,33,59,Gambi,Petete,no id
2022,33,60,Burna Boy,Last last,no id
2022,34,1,Ed Sheeran,2step,no id
2022,34,2,REMA,Calm down,no id
2022,34,3,Lady GaGa,Hold my hand,no id
2022,34,4,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,34,5,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,34,6,Slimane,La recette,no id
2022,34,7,Angèle,Libre,no id
2022,34,8,Amir,Ce soir,no id
2022,34,9,Harry Styles,As it was,no id
2022,34,10,Adé,Tout savoir,no id
2022,34,11,Zeg P feat. Hamza & SCH,Fade up,no id
2022,34,12,Imagine Dragons,Sharks,no id
2022,34,13,Farruko,Nazareno,no id
2022,34,14,Beyoncé,Break my soul,no id
2022,34,15,Lucenzo,Baila pa mi,no id
2022,34,16,Lizzo,About damn time,no id
2022,34,17,Imagine Dragons,Bones,no id
2022,34,18,Keen' V,Outété,no id
2022,34,19,"David Guetta, Becky Hill & Ella Henderson",Crazy what love can do,no id
2022,34,20,Rosalia,Despecha,no id
2022,34,21,Jérémy Frérot,J'ai la mer,no id
2022,34,22,Dadju feat. Ronisia,Toko toko,no id
2022,34,23,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,34,24,Bigflo & Oli feat. Julien Doré,Coup de vieux,no id
2022,34,25,Kungs,Clap your hands,no id
2022,34,26,OneRepublic,I ain't worried,no id
2022,34,27,Soolking,Suavemente,no id
2022,34,28,Calema,Te amo (2022),no id
2022,34,29,Clara Luciani,Amour toujours,no id
2022,34,30,Yanns,Clic clic pan pan,no id
2022,34,31,Boris Way,Running up that hill,no id
2022,34,32,Maneskin,Supermodel,no id
2022,34,33,Izia,Mon coeur,no id
2022,34,34,Stromae with Camila Cabello,Mon amour,no id
2022,34,35,Shakira & Rauw Alejandro,Te felicito,no id
2022,34,36,Anitta,Envolver,no id
2022,34,37,Red Hot Chili Peppers,Black summer,no id
2022,34,38,Coldplay x Selena Gomez,Let somebody go,no id
2022,34,39,Burna Boy,Last last,no id
2022,34,40,Christophe Willem,PS : Je t'aime,no id
2022,34,41,P!nk,Irrelevant,no id
2022,34,42,Marie-Flore,Mal barré,no id
2022,34,43,Juliette Armanet,Tu me play,no id
2022,34,44,Purple Disco Machine & Sophie and the Giants,In the dark,no id
2022,34,45,Soprano feat. Gradur,Venga mi,no id
2022,34,46,Central Cee,Doja,no id
2022,34,47,CKay,Emiliana,no id
2022,34,48,Calogero,C'était mieux après,no id
2022,34,49,Nathan Dawe,21 reasons,no id
2022,34,50,Alonzo feat. Ninho & Naps,Tout va bien,no id
2022,34,51,Elley Duhé,Middle of the night,no id
2022,34,52,Soolking feat. Kendji Girac,Baila,no id
2022,34,53,Harry Styles,Late night talking,no id
2022,34,54,Soolking feat. Niska,Balader,no id
2022,34,55,Amel Bent feat. Benny Adam,Lossa,no id
2022,34,56,-M-,Dans ta radio,no id
2022,34,57,Placebo,Beautiful James,no id
2022,34,58,Fireboy DML feat. Ed Sheeran,Peru,no id
2022,34,59,Bigflo & Oli,J'étais pas là,no id
2022,34,60,Ofenbach,4U,no id
2022,35,1,Ed Sheeran,2step,no id
2022,35,2,Slimane,La recette,no id
2022,35,3,REMA,Calm down,no id
2022,35,4,"Black Eyed Peas, Shakira & David Guetta",Don't you worry,no id
2022,35,5,Camila Cabello feat. Ed Sheeran,Bam bam,no id
2022,35,6,Harry Styles,As it was,no id
2022,35,7,Lady GaGa,Hold my hand,no id
2022,35,8,Adé,Tout savoir,no id
2022,35,9,Angèle,Libre,no id
2022,35,10,Amir,Ce soir,no id
2022,35,11,Imagine Dragons,Sharks,no id
2022,35,12,Jérémy Frérot,J'ai la mer,no id
2022,35,13,Farruko,Nazareno,no id
2022,35,14,Bigflo & Oli feat. Julien Doré,Coup de vieux,no id
2022,35,15,Lucenzo,Baila pa mi,no id
2022,35,16,Rosalia,Despecha,no id
2022,35,17,"David Guetta, Becky Hill & Ella Henderson",Crazy what love can do,no id
2022,35,18,Lizzo,About damn time,no id
2022,35,19,Blasterjaxx x Prezioso x Lizot,Hurricane,no id
2022,35,20,Dadju feat. Ronisia,Toko toko,no id
2022,35,21,Beyoncé,Break my soul,no id
2022,35,22,Zeg P feat. Hamza & SCH,Fade up,no id
2022,35,23,OneRepublic,I ain't worried,no id
2022,35,24,Imagine Dragons,Bones,no id
2022,35,25,Keen' V,Outété,no id
2022,35,26,Burna Boy,Last last,no id
2022,35,27,Boris Way,Running up that hill,no id
2022,35,28,P!nk,Irrelevant,no id
2022,35,29,Calema,Te amo (2022),no id
2022,35,30,Stromae with Camila Cabello,Mon amour,no id
2022,35,31,Mylène Farmer,A tout jamais,no id
2022,35,32,Soprano feat. Gradur,Venga mi,no id
2022,35,33,Soolking feat. Kendji Girac,Baila,no id
2022,35,34,Maneskin,Supermodel,no id
2022,35,35,Shakira & Rauw Alejandro,Te felicito,no id
2022,35,36,Izia,Mon coeur,no id
2022,35,37,Anitta,Envolver,no id
2022,35,38,Clara Luciani,Amour toujours,no id
