année,semaine,rang,artiste,album,id_spotify
2022,24,111,BENAB,AU CLAIR DE LA RUE,no id
2022,24,112,DINOS,"STAMINA, MEMENTO",no id
2022,24,113,SOOLKING,VINTAGE,no id
2022,24,114,BEN MAZUÉ,PARADIS,no id
2022,24,115,GEORGE EZRA,GOLD RUSH KID,no id
2022,24,116,JUL,LOIN DU MONDE,no id
2022,24,117,FRANGLISH,VIBE (MOOD2 EDITION),no id
2022,24,118,AYA NAKAMURA,AYA,no id
2022,24,119,MAES,RÉELLE VIE 3.0,no id
2022,24,120,NAPS,ON EST FAIT POUR ÇA,no id
2022,24,121,LUV RESVAL,ETOILE NOIRE,no id
2022,24,122,LANDY,A-ONE,no id
2022,24,123,HARRY STYLES,FINE LINE,no id
2022,24,124,GUY2BEZBAR,COCO JOJO,no id
2022,24,125,BILLIE EILISH,HAPPIER THAN EVER,no id
2022,24,126,BERNARD LAVILLIERS,SOUS UN SOLEIL ÉNORME – VERSION COLLECTOR – EDITION LIMITÉE,no id
2022,24,127,FLORENT PAGNY,L'AVENIR,no id
2022,24,128,HOSHI,ETOILE FLIPPANTE,no id
2022,24,129,EDDY MITCHELL,COUNTRY ROCK,no id
2022,24,130,PURPLE DISCO MACHINE,EXOTICA,no id
2022,24,131,SCH,ROOFTOP,no id
2022,24,132,JOHNNY HALLYDAY,LIVE JOHNNY CIRCUS 1972,no id
2022,24,133,BLACK KEYS (THE),DROPOUT BOOGIE,no id
2022,24,134,CHILOO,GENÈSE,no id
2022,24,135,COLDPLAY,MUSIC OF THE SPHERES,no id
2022,24,136,NÉPAL,2016 - 2018,no id
2022,24,137,NISKA,MR SAL,no id
2022,24,138,DJ SNAKE,CARTE BLANCHE,no id
2022,24,139,HATIK,VAGUE À L'ÂME,no id
2022,24,140,AMEL BENT,VIVANTE,no id
2022,24,141,LACRIM,PERSONA NON GRATA,no id
2022,24,142,PLK,MENTAL,no id
2022,24,143,LA FÈVE,ERRR,no id
2022,24,144,ARCADE FIRE,WE,no id
2022,24,145,LYNDA,PAPILLON,no id
2022,24,146,RENAUD,PUTAIN DE BEST OF! DIGIPACK 3CD,no id
2022,24,147,PLACEBO,NEVER LET ME GO,no id
2022,24,148,BOOBA,ULTRA,no id
2022,24,149,MARIE-FLORE,JE SAIS PAS SI ÇA VA,no id
2022,24,150,JAZZY BAZZ,MEMORIA,no id
2022,24,151,ELTON JOHN,THE LOCKDOWN SESSIONS,no id
2022,24,152,LUJIPEKA,MONTAGNES RUSSES,no id
2022,24,153,KEEN'V,REVER,no id
2022,24,154,SOSO MANESS,AVEC LE TEMPS,no id
2022,24,155,MISTER V,MVP REEDITION,no id
2022,24,156,JUSTIN BIEBER,JUSTICE,no id
2022,24,157,1PLIKÉ140,ARRÊTEZ-LE ! VOL.2,no id
2022,24,158,FRÉDÉRIC FRANÇOIS,EN DUO,no id
2022,24,159,AVA MAX,HEAVEN & HELL,no id
2022,24,160,MAÎTRE GIMS,LE FLÉAU,no id
2022,24,161,SOFIANE PAMART,LETTER,no id
2022,24,162,NIRO,SALE MÔME,no id
2022,24,163,TIMAL,CALIENTE,no id
2022,24,164,MEDINE,MEDINE FRANCE,no id
2022,24,165,CLAUDIO CAPÉO,PENSO A TE,no id
2022,24,166,VAL DE RAP,VAL DE RAP,no id
2022,24,167,HATIK,CHAISE PLIANTE - VERSION GOLD,no id
2022,24,168,THERAPIE TAXI,RUPTURE 2 MERDE,no id
2022,24,169,JOHNNY HALLYDAY,LIVE FRÉJUS 1966,no id
2022,24,170,FREEZE CORLEONE,LMF,no id
2022,24,171,DRAKE,CERTIFIED LOVER BOY,no id
2022,24,172,BOSH,SYNKINISI,no id
2022,24,173,OBOY,OMEGA,no id
2022,24,174,FKJ,VINCENT,no id
2022,24,175,ANITTA,VERSIONS OF ME,no id
2022,24,176,IMEN ES,ES,no id
2022,24,177,DEF LEPPARD,DIAMOND STAR HALOS,no id
2022,24,178,SASSO,ENFANT2LARUE VOL.2,no id
2022,24,179,KAZA,HEARTBREAK LIFE,no id
2022,24,180,BURNA BOY,AFRICAN GIANT,no id
2022,24,181,LIAM GALLAGHER,C'MON YOU KNOW,no id
2022,24,182,47TER,L'ADRESSE,no id
2022,24,183,FEU! CHATTERTON,PALAIS D'ARGILE,no id
2022,24,184,POMME,LES FAILLES CACHÉES,no id
2022,24,185,PATRICK FIORI,UN AIR DE FAMILLE,no id
2022,24,186,GAMBI,LA VIE EST BELLE,no id
2022,24,187,ALONZO,CAPO DEI CAPI VOL. II & III,no id
2022,24,188,JOE DWET FILE,CALYPSO,no id
2022,24,189,LES ENFOIRÉS,2022 UN AIR D'ENFOIRÉS,no id
2022,24,190,SCORPIONS,ROCK BELIEVER,no id
2022,24,191,DEPECHE MODE,"EXCITER | THE 12"" SINGLES",no id
2022,24,192,WEJDENE,16,no id
2022,24,193,ERA,THE LIVE EXPERIENCE,no id
2022,24,194,BARACK ADAMA,BLACK HOUSE,no id
2022,24,195,TAYC,NYXIA. TOME III,no id
2022,24,196,BENJAMIN BIOLAY,GRAND PRIX,no id
2022,24,197,SOFIANE PAMART,PLANET,no id
2022,24,198,BERTRAND BELIN,TAMBOUR VISION,no id
2022,24,199,WARDRUNA,KVITRAVN,no id
2022,24,200,VEGEDREAM,LA BOÎTE DE PANDORE,no id
2022,25,1,JUL,EXTRATERRESTRE,no id
2022,25,2,NAPS,LA TN,no id
2022,25,3,TIAKOLA,MÉLO,no id
2022,25,4,S-CREW,SZR2001,no id
2022,25,5,BTS,PROOF,no id
2022,25,6,DRAKE,"HONESTLY, NEVERMIND",no id
2022,25,7,"KRONOMUZIK, RONARE, PANDREZZ",ZZCCMXTP,no id
2022,25,8,SOOLKING,SANS VISA,no id
2022,25,9,ORELSAN,CIVILISATION,no id
2022,25,10,HARRY STYLES,HARRY'S HOUSE,no id
2022,25,11,ALONZO,QUARTIERS NORD,no id
2022,25,12,NINHO,JEFE,no id
2022,25,13,THE SMILE,A LIGHT FOR ATTRACTING ATTENTION,no id
2022,25,14,-M-,RÊVALITÉ,no id
2022,25,15,STROMAE,MULTITUDE,no id
2022,25,16,ANGÈLE,NONANTE-CINQ,no id
2022,25,17,RENAUD,METEQUE,no id
2022,25,18,SOSO MANESS,A L'AUBE,no id
2022,25,19,CLARA LUCIANI,CŒUR,no id
2022,25,20,ED SHEERAN,=,no id
2022,25,21,JUL,INDÉPENDANCE,no id
2022,25,22,SCH,JVLIVS II,no id
2022,25,23,DUA LIPA,FUTURE NOSTALGIA,no id
2022,25,24,PLK,ENNA,no id
2022,25,25,YANNS,PAYS DES MERVEILLES,no id
2022,25,26,BEENDO Z,L'ÉLU,no id
2022,25,27,TAYC,FLEUR FROIDE,no id
2022,25,28,DADJU,CULLINAN,no id
2022,25,29,SOPRANO,CHASSEUR D'ETOILES,no id
2022,25,30,NISKA,LE MONDE EST MÉCHANT,no id
2022,25,31,MULTI-ARTISTES,TOP GUN: MAVERICK,no id
2022,25,32,NINHO,M.I.L.S. 3,no id
2022,25,33,DAMSO,QALF INFINITY,no id
2022,25,34,DADJU,POISON OU ANTIDOTE,no id
2022,25,35,LE CLASSICO ORGANISÉ,LE CLASSICO ORGANISÉ,no id
2022,25,36,GRAND CORPS MALADE,MESDAMES,no id
2022,25,37,THE WEEKND,DAWN FM,no id
2022,25,38,VITAA & SLIMANE,VERSUS,no id
2022,25,39,TIMAL,ARÈS,no id
2022,25,40,JULIETTE ARMANET,BRÛLER LE FEU,no id
2022,25,41,RED HOT CHILI PEPPERS,UNLIMITED LOVE,no id
2022,25,42,FOALS,LIFE IS YOURS,no id
2022,25,43,REMA,RAVE & ROSES,no id
2022,25,44,RAMMSTEIN,ZEIT,no id
2022,25,45,DISIZ,L’AMOUR,no id
2022,25,46,JOSMAN,M.A.N (BLACK ROSES & LOST FEELINGS),no id
2022,25,47,LAYLOW,L'ÉTRANGE HISTOIRE DE MR.ANDERSON,no id
2022,25,48,KUNGS,CLUB AZUR,no id
2022,25,49,DJADJA & DINAZ,SPLEEN,no id
2022,25,50,GREEN MONTANA,NOSTALGIA +,no id
2022,25,51,OLIVIA RODRIGO,SOUR,no id
2022,25,52,IMAGINE DRAGONS,MERCURY - ACT 1,no id
2022,25,53,SDM,OCHO,no id
2022,25,54,KENDRICK LAMAR,MR. MORALE & THE BIG STEPPERS,no id
2022,25,55,FARRUKO,LA 167,no id
2022,25,56,BAD BUNNY,UN VERANO SIN TI,no id
2022,25,57,JEANJASS,DOUDOUNE EN ÉTÉ,no id
2022,25,58,THE WEEKND,AFTER HOURS,no id
2022,25,59,JUL,DEMAIN ÇA IRA,no id
2022,25,60,NAPS,BEST LIFE,no id
2022,25,61,KALASH,TOMBOLO,no id
2022,25,62,ROSALÍA,MOTOMAMI,no id
2022,25,63,NAPS,LES MAINS FAITES POUR L'OR,no id
2022,25,64,KOBA LAD,CARTEL : VOLUME 1,no id
2022,25,65,AMIR,RESSOURCES,no id
2022,25,66,GAZO,DRILL FR,no id
2022,25,67,CAMILA CABELLO,FAMILIA,no id
2022,25,68,IZÏA,LA VITESSE,no id
2022,25,69,ISK,RACINES,no id
2022,25,70,ZOLA,SURVIE,no id
2022,25,71,ADELE,30,no id
2022,25,72,VIANNEY,N'ATTENDONS PAS,no id
2022,25,73,ZIAK,AKIMBO,no id
2022,25,74,KENDJI GIRAC,MI VIDA,no id
2022,25,75,VALD,V,no id
2022,25,76,OBOY,NO CRARI,no id
2022,25,77,NEPAL,ADIOS BAHAMAS,no id
2022,25,78,MELODY GARDOT & PHILIPPE BADEN POWELL,ENTRE EUX DEUX,no id
2022,25,79,MAES,LES DERNIERS SALOPARDS,no id
2022,25,80,LETO,0.17,no id
2022,25,81,TOMORROW X TOGETHER,MINISODE 2: THURSDAY'S CHILD/HATE VER.,no id
2022,25,82,XXXTENTACION,LOOK AT ME: THE ALBUM,no id
2022,25,83,LAYLOW,TRINITY,no id
2022,25,84,LIL NAS X,MONTERO,no id
2022,25,85,MICHEL SARDOU,L'ALBUM DE SA VIE 100 TITRES,no id
2022,25,86,SOFIANE,LA DIRECTION,no id
2022,25,87,RONISIA,RONISIA,no id
2022,25,88,13 ORGANISE,13 ORGANISE,no id
2022,25,89,INDOCHINE,SINGLES COLLECTION (1981-2001),no id
2022,25,90,JUL,LA MACHINE,no id
2022,25,91,EDDY MITCHELL,COUNTRY ROCK,no id
2022,25,92,JULIEN DORÉ,AIMÉE,no id
2022,25,93,POP SMOKE,SHOOT FOR THE STARS AIM FOR THE MOON,no id
2022,25,94,SEVENTEEN,SEVENTEEN 4TH ALBUM 'FACE THE SUN',no id
2022,25,95,DOJA CAT,PLANET HER (DELUXE),no id
2022,25,96,BILLIE EILISH,HAPPIER THAN EVER,no id
2022,25,97,ROMÉO ELVIS,TOUT PEUT ARRIVER,no id
2022,25,98,SCH,ROOFTOP,no id
2022,25,99,POST MALONE,TWELVE CARAT TOOTHACHE,no id
2022,25,100,JOHNNY HALLYDAY,JOHNNY ACTE II,no id
2022,25,101,NIAKS,COMPARUTION IMMÉDIATE,no id
2022,25,102,JUL,C'EST PAS DES LOL,no id
2022,25,103,BENAB,AU CLAIR DE LA RUE,no id
2022,25,104,FRANCIS CABREL,TROBADOR TOUR,no id
2022,25,105,BERNARD LAVILLIERS,SOUS UN SOLEIL ÉNORME – VERSION COLLECTOR – EDITION LIMITÉE,no id
2022,25,106,HARRY STYLES,FINE LINE,no id
2022,25,107,I MUVRINI,PIU FORTI,no id
2022,25,108,LIN-MANUEL MIRANDA,ENCANTO,no id
2022,25,109,BEN MAZUÉ,PARADIS,no id
2022,25,110,AYA NAKAMURA,AYA,no id
2022,25,111,B.B. JACQUES,"POÉSIE D'UNE PULSION, PART. II",no id
2022,25,112,HOSHI,ETOILE FLIPPANTE,no id
2022,25,113,NISKA,MR SAL,no id
2022,25,114,DA UZI,LE CHEMIN DES BRAVES,no id
2022,25,115,ALPHA WANN,DON DADA MIXTAPE VOL 1,no id
2022,25,116,SO LA LUNE,FISSURE DE VIE,no id
2022,25,117,COLDPLAY,MUSIC OF THE SPHERES,no id
2022,25,118,LANDY,A-ONE,no id
2022,25,119,SOOLKING,VINTAGE,no id
2022,25,120,DINOS,"STAMINA, MEMENTO",no id
2022,25,121,"SASSO, L'ALLEMAND",2 LIONS,no id
2022,25,122,FRANGLISH,VIBE (MOOD2 EDITION),no id
2022,25,123,MAES,RÉELLE VIE 3.0,no id
2022,25,124,BLACK KEYS (THE),DROPOUT BOOGIE,no id
2022,25,125,SOFIANE PAMART,LETTER,no id
2022,25,126,NAPS,ON EST FAIT POUR ÇA,no id
2022,25,127,GUY2BEZBAR,COCO JOJO,no id
2022,25,128,INDOCHINE,SINGLES COLLECTION (2001 - 2021),no id
2022,25,129,ZKR,CAMÉLÉON,no id
2022,25,130,LUV RESVAL,ETOILE NOIRE,no id
2022,25,131,JUL,LOIN DU MONDE,no id
2022,25,132,PURPLE DISCO MACHINE,EXOTICA,no id
2022,25,133,ZAOUI,MAUVAIS DÉMONS,no id
2022,25,134,THE WEEKND,THE HIGHLIGHTS,no id
2022,25,135,SETH GUEKO,MANGE TES MORTS,no id
2022,25,136,PLACEBO,NEVER LET ME GO,no id
2022,25,137,ARCADE FIRE,WE,no id
2022,25,138,WERENOI,TELEGRAM,no id
2022,25,139,AMEL BENT,VIVANTE,no id
2022,25,140,JAZZY BAZZ,MEMORIA,no id
2022,25,141,PRIME,RE.,no id
2022,25,142,LYNDA,PAPILLON,no id
2022,25,143,NÉPAL,2016 - 2018,no id
2022,25,144,RENAUD,PUTAIN DE BEST OF! DIGIPACK 3CD,no id
2022,25,145,SOFIANE PAMART,PLANET,no id
2022,25,146,HATIK,VAGUE À L'ÂME,no id
2022,25,147,PLK,MENTAL,no id
2022,25,148,LACRIM,PERSONA NON GRATA,no id
2022,25,149,LA FÈVE,ERRR,no id
2022,25,150,BOOBA,ULTRA,no id
2022,25,151,STING,THE BRIDGE,no id
2022,25,152,POMME,LES FAILLES CACHÉES,no id
2022,25,153,LUJIPEKA,MONTAGNES RUSSES,no id
2022,25,154,AVA MAX,HEAVEN & HELL,no id
2022,25,155,FLORENT PAGNY,L'AVENIR,no id
2022,25,156,KEEN'V,REVER,no id
2022,25,157,DRAKE,CERTIFIED LOVER BOY,no id
2022,25,158,MAÎTRE GIMS,LE FLÉAU,no id
2022,25,159,MISTER V,MVP REEDITION,no id
2022,25,160,NIRO,SALE MÔME,no id
2022,25,161,SOSO MANESS,AVEC LE TEMPS,no id
2022,25,162,L ENTOURLOOP,LA CLARTE DANS LA CONFUSION,no id
2022,25,163,CLAUDIO CAPÉO,PENSO A TE,no id
2022,25,164,TIMAL,CALIENTE,no id
2022,25,165,DJ SNAKE,CARTE BLANCHE,no id
2022,25,166,1PLIKÉ140,ARRÊTEZ-LE ! VOL.2,no id
2022,25,167,JUSTIN BIEBER,JUSTICE,no id
2022,25,168,THERAPIE TAXI,RUPTURE 2 MERDE,no id
2022,25,169,"JACQUES DUTRONC, JOHNNY HALLYDAY, EDDY MITCHELL",LES VIEILLES CANAILLES : L'ALBUM LIVE,no id
2022,25,170,FEU! CHATTERTON,PALAIS D'ARGILE,no id
2022,25,171,ELTON JOHN,THE LOCKDOWN SESSIONS,no id
2022,25,172,HATIK,CHAISE PLIANTE - VERSION GOLD,no id
2022,25,173,SCORPIONS,ROCK BELIEVER,no id
2022,25,174,OBOY,OMEGA,no id
2022,25,175,BOSH,SYNKINISI,no id
2022,25,176,PRINCE AND THE REVOLUTION,LIVE,no id
2022,25,177,FREEZE CORLEONE,LMF,no id
2022,25,178,IMEN ES,ES,no id
2022,25,179,BURNA BOY,AFRICAN GIANT,no id
2022,25,180,KAZA,HEARTBREAK LIFE,no id
2022,25,181,JOHNNY HALLYDAY,LIVE JOHNNY CIRCUS 1972,no id
2022,25,182,BENJAMIN BIOLAY,GRAND PRIX,no id
2022,25,183,MAX RICHTER,THE NEW FOUR SEASONS - VIVALDI RECOMPOSED,no id
2022,25,184,LES ENFOIRÉS,2022 UN AIR D'ENFOIRÉS,no id
2022,25,185,SASSO,ENFANT2LARUE VOL.2,no id
2022,25,186,MAPESS,"DOUBLE 7, VOL. 2",no id
2022,25,187,SELAH SUE,PERSONA,no id
2022,25,188,NEJ',SOS,no id
2022,25,189,GAMBI,LA VIE EST BELLE,no id
2022,25,190,GEORGE EZRA,GOLD RUSH KID,no id
2022,25,191,JEREMY FREROT,MEILLEURE VIE,no id
2022,25,192,MÅNESKIN,TEATRO D'IRA - VOL. I,no id
2022,25,193,NAZA,GROS BEBE,no id
2022,25,194,FLORENT MARCHET,GARDEN PARTY,no id
2022,25,195,BON ENTENDEUR,MINUIT,no id
2022,25,196,47TER,L'ADRESSE,no id
2022,25,197,ERA,THE LIVE EXPERIENCE,no id
2022,25,198,LIAM GALLAGHER,C'MON YOU KNOW,no id
2022,25,199,KAKY,JOLI MONDE,no id
2022,25,200,KIMBEROSE,OUT,no id
2022,26,1,BIGFLO & OLI,LES AUTRES C’EST NOUS,no id
2022,26,2,JUL,EXTRATERRESTRE,no id
2022,26,3,S-CREW,SZR2001,no id
2022,26,4,TIAKOLA,MÉLO,no id
2022,26,5,NAPS,LA TN,no id
2022,26,6,BTS,PROOF,no id
2022,26,7,ORELSAN,CIVILISATION,no id
2022,26,8,SOOLKING,SANS VISA,no id
2022,26,9,NAZA,B.I.G DADDY - MIXTAPE VOL.1,no id
2022,26,10,NINHO,JEFE,no id
2022,26,11,UZI,MEILLEUR QU'HIER,no id
2022,26,12,ALONZO,QUARTIERS NORD,no id
2022,26,13,HARRY STYLES,HARRY'S HOUSE,no id
2022,26,14,SOPRANO,CHASSEUR D'ETOILES,no id
2022,26,15,STROMAE,MULTITUDE,no id
2022,26,16,SCH,JVLIVS II,no id
2022,26,17,ED SHEERAN,=,no id
2022,26,18,ANGÈLE,NONANTE-CINQ,no id
2022,26,19,PLK,ENNA,no id
2022,26,20,DRAKE,"HONESTLY, NEVERMIND",no id
2022,26,21,-M-,RÊVALITÉ,no id
2022,26,22,DUA LIPA,FUTURE NOSTALGIA,no id
2022,26,23,YANNS,PAYS DES MERVEILLES,no id
2022,26,24,PORCUPINE TREE,CLOSURE / CONTINUATION,no id
2022,26,25,TAYC,FLEUR FROIDE,no id
2022,26,26,NISKA,LE MONDE EST MÉCHANT,no id
2022,26,27,CLARA LUCIANI,CŒUR,no id
2022,26,28,JUL,INDÉPENDANCE,no id
2022,26,29,DADJU,CULLINAN,no id
2022,26,30,NINHO,M.I.L.S. 3,no id
2022,26,31,"KRONOMUZIK, RONARE, PANDREZZ",ZZCCMXTP,no id
2022,26,32,VITAA & SLIMANE,VERSUS,no id
2022,26,33,DAMSO,QALF INFINITY,no id
2022,26,34,MULTI-ARTISTES,TOP GUN: MAVERICK,no id
2022,26,35,SOSO MANESS,A L'AUBE,no id
2022,26,36,DADJU,POISON OU ANTIDOTE,no id
2022,26,37,GRAND CORPS MALADE,MESDAMES,no id
2022,26,38,LAYLOW,L'ÉTRANGE HISTOIRE DE MR.ANDERSON,no id
2022,26,39,CHRIS BROWN,BREEZY,no id
2022,26,40,LE CLASSICO ORGANISÉ,LE CLASSICO ORGANISÉ,no id
2022,26,41,OLIVIA RODRIGO,SOUR,no id
2022,26,42,TIMAL,ARÈS,no id
2022,26,43,JULIETTE ARMANET,BRÛLER LE FEU,no id
2022,26,44,REMA,RAVE & ROSES,no id
2022,26,45,JOSMAN,M.A.N (BLACK ROSES & LOST FEELINGS),no id
2022,26,46,DJADJA & DINAZ,SPLEEN,no id
2022,26,47,THE WEEKND,DAWN FM,no id
2022,26,48,IMAGINE DRAGONS,MERCURY - ACT 1,no id
2022,26,49,THE SMILE,A LIGHT FOR ATTRACTING ATTENTION,no id
2022,26,50,GREEN MONTANA,NOSTALGIA +,no id
2022,26,51,DISIZ,L’AMOUR,no id
2022,26,52,THE WEEKND,AFTER HOURS,no id
2022,26,53,KUNGS,CLUB AZUR,no id
2022,26,54,BIGA *RANX,EH YO !,no id
2022,26,55,SDM,OCHO,no id
2022,26,56,GAZO,DRILL FR,no id
2022,26,57,BILLIE EILISH,HAPPIER THAN EVER,no id
2022,26,58,RENAUD,METEQUE,no id
2022,26,59,BAD BUNNY,UN VERANO SIN TI,no id
2022,26,60,FARRUKO,LA 167,no id
2022,26,61,JUL,DEMAIN ÇA IRA,no id
2022,26,62,KOBA LAD,CARTEL : VOLUME 1,no id
2022,26,63,ROSALÍA,MOTOMAMI,no id
2022,26,64,KENDRICK LAMAR,MR. MORALE & THE BIG STEPPERS,no id
2022,26,65,NAPS,LES MAINS FAITES POUR L'OR,no id
2022,26,66,AMIR,RESSOURCES,no id
2022,26,67,RAMMSTEIN,ZEIT,no id
2022,26,68,LAYLOW,TRINITY,no id
2022,26,69,ZOLA,SURVIE,no id
2022,26,70,NAPS,BEST LIFE,no id
2022,26,71,NEPAL,ADIOS BAHAMAS,no id
2022,26,72,ZIAK,AKIMBO,no id
2022,26,73,KALASH,TOMBOLO,no id
2022,26,74,RED HOT CHILI PEPPERS,UNLIMITED LOVE,no id
2022,26,75,LETO,0.17,no id
2022,26,76,KENDJI GIRAC,MI VIDA,no id
2022,26,77,VALD,V,no id
2022,26,78,CAMILA CABELLO,FAMILIA,no id
2022,26,79,INDOCHINE,SINGLES COLLECTION (1981-2001),no id
2022,26,80,VIANNEY,N'ATTENDONS PAS,no id
2022,26,81,BEENDO Z,L'ÉLU,no id
2022,26,82,MAES,LES DERNIERS SALOPARDS,no id
2022,26,83,LA F,KING OF DRILL,no id
2022,26,84,ALPHA WANN,DON DADA MIXTAPE VOL 1,no id
2022,26,85,OBOY,NO CRARI,no id
2022,26,86,TOMORROW X TOGETHER,MINISODE 2: THURSDAY'S CHILD/HATE VER.,no id
2022,26,87,ADELE,30,no id
2022,26,88,IZÏA,LA VITESSE,no id
2022,26,89,ERIC CLAPTON,NOTHING BUT THE BLUES,no id
2022,26,90,JULIEN DORÉ,AIMÉE,no id
2022,26,91,LIL NAS X,MONTERO,no id
2022,26,92,MICHEL SARDOU,L'ALBUM DE SA VIE 100 TITRES,no id
2022,26,93,XXXTENTACION,LOOK AT ME: THE ALBUM,no id
2022,26,94,SEVENTEEN,SEVENTEEN 4TH ALBUM 'FACE THE SUN',no id
2022,26,95,SCH,ROOFTOP,no id
2022,26,96,SOFIANE,LA DIRECTION,no id
2022,26,97,13 ORGANISE,13 ORGANISE,no id
2022,26,98,POP SMOKE,SHOOT FOR THE STARS AIM FOR THE MOON,no id
2022,26,99,RONISIA,RONISIA,no id
2022,26,100,INDOCHINE,SINGLES COLLECTION (2001 - 2021),no id
2022,26,101,DOJA CAT,PLANET HER (DELUXE),no id
2022,26,102,SEVEN BINKS,MONUMENT,no id
2022,26,103,B.B. JACQUES,"POÉSIE D'UNE PULSION, PART. II",no id
2022,26,104,JUL,LA MACHINE,no id
2022,26,105,NISKA,MR SAL,no id
2022,26,106,ISK,RACINES,no id
2022,26,107,THE WEEKND,THE HIGHLIGHTS,no id
2022,26,108,KANYE WEST,DONDA,no id
2022,26,109,BEN MAZUÉ,PARADIS,no id
2022,26,110,DINOS,"STAMINA, MEMENTO",no id
2022,26,111,NIAKS,COMPARUTION IMMÉDIATE,no id
2022,26,112,HARRY STYLES,FINE LINE,no id
2022,26,113,LIN-MANUEL MIRANDA,ENCANTO,no id
2022,26,114,HOSHI,ETOILE FLIPPANTE,no id
2022,26,115,BENAB,AU CLAIR DE LA RUE,no id
2022,26,116,AYA NAKAMURA,AYA,no id
2022,26,117,JUL,C'EST PAS DES LOL,no id
2022,26,118,ZKR,CAMÉLÉON,no id
2022,26,119,DA UZI,LE CHEMIN DES BRAVES,no id
2022,26,120,SOOLKING,VINTAGE,no id
2022,26,121,ROMÉO ELVIS,TOUT PEUT ARRIVER,no id
2022,26,122,"SASSO, L'ALLEMAND",2 LIONS,no id
2022,26,123,POST MALONE,TWELVE CARAT TOOTHACHE,no id
2022,26,124,MAES,RÉELLE VIE 3.0,no id
2022,26,125,GUY2BEZBAR,COCO JOJO,no id
2022,26,126,LUV RESVAL,ETOILE NOIRE,no id
2022,26,127,COLDPLAY,MUSIC OF THE SPHERES,no id
2022,26,128,BERNARD LAVILLIERS,SOUS UN SOLEIL ÉNORME – VERSION COLLECTOR – EDITION LIMITÉE,no id
2022,26,129,JUL,LOIN DU MONDE,no id
2022,26,130,MELODY GARDOT & PHILIPPE BADEN POWELL,ENTRE EUX DEUX,no id
2022,26,131,AMEL BENT,VIVANTE,no id
2022,26,132,LYNDA,PAPILLON,no id
2022,26,133,PURPLE DISCO MACHINE,EXOTICA,no id
2022,26,134,FRANGLISH,VIBE (MOOD2 EDITION),no id
2022,26,135,SO LA LUNE,FISSURE DE VIE,no id
2022,26,136,JOHNNY HALLYDAY,JOHNNY ACTE II,no id
2022,26,137,LANDY,A-ONE,no id
2022,26,138,PLK,MENTAL,no id
2022,26,139,NÉPAL,2016 - 2018,no id
2022,26,140,JAZZY BAZZ,MEMORIA,no id
2022,26,141,LA FÈVE,ERRR,no id
2022,26,142,MULTI-ARTISTES,ELVIS (ORIGINAL MOTION PICTURE SOUNDTRACK),no id
2022,26,143,BOOBA,ULTRA,no id
2022,26,144,RENAUD,PUTAIN DE BEST OF! DIGIPACK 3CD,no id
2022,26,145,HATIK,VAGUE À L'ÂME,no id
2022,26,146,LUJIPEKA,MONTAGNES RUSSES,no id
2022,26,147,NIRO,SALE MÔME,no id
2022,26,148,LACRIM,PERSONA NON GRATA,no id
2022,26,149,AVA MAX,HEAVEN & HELL,no id
2022,26,150,SOFIANE PAMART,LETTER,no id
2022,26,151,KEEN'V,REVER,no id
2022,26,152,JEANJASS,DOUDOUNE EN ÉTÉ,no id
2022,26,153,WERENOI,TELEGRAM,no id
2022,26,154,POMME,LES FAILLES CACHÉES,no id
2022,26,155,JUSTIN BIEBER,JUSTICE,no id
2022,26,156,MAÎTRE GIMS,LE FLÉAU,no id
2022,26,157,I MUVRINI,PIU FORTI,no id
2022,26,158,MISTER V,MVP REEDITION,no id
2022,26,159,BLACK KEYS (THE),DROPOUT BOOGIE,no id
2022,26,160,TIMAL,CALIENTE,no id
2022,26,161,1PLIKÉ140,ARRÊTEZ-LE ! VOL.2,no id
2022,26,162,FREEZE CORLEONE,LMF,no id
2022,26,163,L ENTOURLOOP,LA CLARTE DANS LA CONFUSION,no id
2022,26,164,OBOY,OMEGA,no id
2022,26,165,THERAPIE TAXI,RUPTURE 2 MERDE,no id
2022,26,166,DRAKE,CERTIFIED LOVER BOY,no id
2022,26,167,FRANCIS CABREL,TROBADOR TOUR,no id
2022,26,168,GAMBI,LA VIE EST BELLE,no id
2022,26,169,GIVEON,GIVE OR TAKE,no id
2022,26,170,CLAUDIO CAPÉO,PENSO A TE,no id
2022,26,171,DJ SNAKE,CARTE BLANCHE,no id
2022,26,172,SOSO MANESS,AVEC LE TEMPS,no id
2022,26,173,47TER,L'ADRESSE,no id
2022,26,174,HATIK,CHAISE PLIANTE - VERSION GOLD,no id
2022,26,175,EDDY MITCHELL,COUNTRY ROCK,no id
2022,26,176,BOSH,SYNKINISI,no id
2022,26,177,KAZA,HEARTBREAK LIFE,no id
2022,26,178,FEU! CHATTERTON,PALAIS D'ARGILE,no id
2022,26,179,NAZA,GROS BEBE,no id
2022,26,180,ARCADE FIRE,WE,no id
2022,26,181,SOFIANE PAMART,PLANET,no id
2022,26,182,CONAN GRAY,SUPERACHE,no id
2022,26,183,ALPHA BLONDY,ETERNITY,no id
2022,26,184,SETH GUEKO,MANGE TES MORTS,no id
2022,26,185,BURNA BOY,AFRICAN GIANT,no id
2022,26,186,PLACEBO,NEVER LET ME GO,no id
2022,26,187,SASSO,ENFANT2LARUE VOL.2,no id
2022,26,188,IMEN ES,ES,no id
