année,semaine,rang,artiste,titre,id_spotify
2024,5,190,RK,LOLA,5ERCsLDY5NZsahMBKE6WFW
2024,5,191,IMAGINE DRAGONS,BELIEVER,6Q0aPCxLqK5EDSJdlPkNeT
2024,5,192,"S.PRI NOIR, LAYLOW",KAWASAKI,6hSS1sEUm8gPtZVfmvlXBc
2024,5,193,DJADJA & DINAZ,CAPITAINE,4z4PI0sYh7ynSU765oeHpS
2024,5,194,ZOLA,AMBER,5WWOIsDogPoINEX7nEu6BD
2024,5,195,NAPS,LA KIFFANCE,1YrIKS84a899NhW15PDswr
2024,5,196,NINHO,DIS-MOI QUE TU M'AIMES,no id
2024,5,197,"JUL, BABY GANG",BLOCCO,49gSslDoncGfaxtZfsHyTA
2024,5,198,SOUND OF LEGEND,YOU KEEP ME HANGIN' ON,2LQwEkWtjKtUacX1uaw0PF
2024,5,199,BILLIE EILISH,LOVELY,2sBB17RXTamvj7Ncps15AK
2024,5,200,SCH,JE LA CONNAIS,7hv9Xs3hmzGbxLPhH7Nog5
2024,6,1,JUNGELI,PETIT GÉNIE,4Ta3fRzeMUtQlQrrcn1cuE
2024,6,2,PIERRE GARNIER,CEUX QU'ON ÉTAIT,0s4v36LmZVmcutSEXwt3uD
2024,6,3,BOOBA,6G,54LK6dIRTx4gRYznkLdjzt
2024,6,4,"DADJU, TAYC",I LOVE YOU,58fJZLZiBzdbcEEIxi3FC6
2024,6,5,PLK,FAUT PAS,6RlAxkB6DUlh0XPab49uXn
2024,6,6,AYA NAKAMURA,HYPÉ,4sLU8ldibaLzZcCfbqMzU6
2024,6,7,IÑIGO QUINTERO,SI NO ESTÁS,66k6EGkPtYoN44anGIsEPW
2024,6,8,"PLK, GAZO",ÇA MÈNE À RIEN,0VRRwExn96kc3L9BfYIF6s
2024,6,9,ZOLA & KOBA LAD,TEMPS EN TEMPS,5aD9BWFO8RxAX5yt4RXMUb
2024,6,10,KEBLACK,AUCUNE ATTACHE,2u9Mg8knLxFwiEsALkFslI
2024,6,11,KEBLACK,LAISSE MOI,2H2opHZttuBFqxhBNssSkD
2024,6,12,FAVÉ,FLASHBACK,3WZCmBlviCfRO1d5MDBvvt
2024,6,13,NINHO,3 MAI 2025,0d8htTTZxOtwNGLB3wg3KG
2024,6,14,SOOLKING,CASANOVA,2m57s4b2rbxphb86w4LeeA
2024,6,15,TEDDY SWIMS,LOSE CONTROL,5QMiub2LonMqxB7dhtbPlX
2024,6,16,KAARIS,PANAMA,3nbNEZbsGU2DuuXHnscx0L
2024,6,17,SANTA,POPCORN SALÉ,2gN39EbfqN5KLxoqPv6M3V
2024,6,18,DUA LIPA,HOUDINI,5pTaRVLwZOFObIbRBubmeb
2024,6,19,ZKR,UNDER ARMOUR,7vFANnETCBbJ8knBQZ2N55
2024,6,20,"JUL, SDM",J'FAIS PLAISIR À LA ZONE,1g2C4B3Adi9L27BLlVJdEs
2024,6,21,S.PRI NOIR,LA COUR DES MIRACLES,5AieRvYANZ2JRdEYvkwaEN
2024,6,22,TATE MCRAE,GREEDY (REMIXES),1fOKXVKxGsnewc2ADO8SFC
2024,6,23,GAZO X TIAKOLA,MAMI WATA,4C9mVDiMHuxOZ2eORwkCE1
2024,6,24,PLK,EN MIEUX - SINGLE,7vrXUFuevPiXzR76uGPbBZ
2024,6,25,"GIMS, LOSSA",LOCO,5ym9a0EgZNubqWMQXI9cha
2024,6,26,PLK,IL PLEUT À PARIS,0VRRwExn96kc3L9BfYIF6s
2024,6,27,YG MARLEY,PRAISE JAH IN THE MOONLIGHT,3BicSFhksEP3QHanmBM1Wd
2024,6,28,CORNEILLE,AVEC CLASSE (FEAT. AYA NAKAMURA & TRINIX) - SINGLE,2PeOwsFqU4M5IabYcuMnAL
2024,6,29,SOPHIE ELLIS-BEXTOR,MURDER ON THE DANCEFLOOR,68ishLKwqH5oH79kUteEHG
2024,6,30,WERENOI,TU CONNAIS,7931mqzx81Hm7rsKGjaVFc
2024,6,31,GAZO X TIAKOLA,NOTRE DAME,4C9mVDiMHuxOZ2eORwkCE1
2024,6,32,PLK,CHOUCHOU,1T3ZtNdBSQeAtmqCqrlrcS
2024,6,33,YAMÊ,BÉCANE - A COLORS SHOW,7oBuvko8hsXKXHEUHvDXnB
2024,6,34,SIA,GIMME LOVE,4jLwuz6VaUKuIiS799cU2z
2024,6,35,OFENBACH,OVERDRIVE (FEAT. NORMA JEAN MARTINE),2axYqSKAhWaN60ijTZ0XXg
2024,6,36,HEUSS L'ENFOIRÉ & GAZO,SAIYAN,2wqGRwfRnCTVPVFf9RimRK
2024,6,37,JECK,PARAPLUIE,1iA5D7sBXDGAITkSWPIqDF
2024,6,38,SOOLKING,TIKI TAKA,4343mGadh7SO09UfVRIMTq
2024,6,39,PLK,MIGNON TOUT PLEIN,7vrXUFuevPiXzR76uGPbBZ
2024,6,40,WERENOI,CHEMIN D'OR,0jY0xQ2Enhm6uCUkRzL4sr
2024,6,41,SDM,BOLIDE ALLEMAND,69njUAy8iu7QDMUYRYTQc2
2024,6,42,BENSON BOONE,BEAUTIFUL THINGS,29aSKB1qPEbN0Qf9OPSQpw
2024,6,43,PLK,BIKINI BOTTOM,7vrXUFuevPiXzR76uGPbBZ
2024,6,44,PLK,ÇA FAIT LONGTEMPS,1WlS2GoDR8Bj0DaJ9QJhHT
2024,6,45,PLK,PÉRIPH,4ImOyHSUym1ZFnmV3SKXDI
2024,6,46,ARIANA GRANDE,"YES, AND?",2B9amdrHDIKOoEiPUfZGtb
2024,6,47,DOJA CAT,PAINT THE TOWN RED,54dZypaXHAIDzBe9ujAZ63
2024,6,48,MILEY CYRUS,FLOWERS,5DvJgsMLbaR1HmAI6VhfcQ
2024,6,49,TAM SIR,COUP DU MARTEAU,2Dq4WTswTU9y0nJkWPjhN3
2024,6,50,SHAY,SANS COEUR (FEAT. NISKA),25zx2Wv1z9Xt1Gi15WdFHk
2024,6,51,JUNGELI,T’ÉTAIS OÙ ?,4YzgzJggoHU1azpDoUMMf5
2024,6,52,SLIMANE,MON AMOUR,6FguEmDlsEN93BBiEbwsRn
2024,6,53,KENYA GRACE,STRANGERS,18ogtNq9F7DmMkNYO6Xb4k
2024,6,54,"SATIVAMUSIC, MORAD, GIMS",SEYA,2VJcmi0iisyLekBIgoKKvw
2024,6,55,ZOLA & KOBA LAD,AMIRI JEANS,1HLUjcUDDsszfj7OIl6LGh
2024,6,56,"PLK, TIF",LA NUIT,0QV1yePnOQYtMUAJWReDba
2024,6,57,PLK,ONANA,1WlS2GoDR8Bj0DaJ9QJhHT
2024,6,58,TOM ODELL,ANOTHER LOVE,0Gf1yE895FKK4YWVRuAeg8
2024,6,59,LOREEN,TATTOO,0LRTS7FyYLppkDLOZT02Xp
2024,6,60,MERVEILLE,CITADELLE,0Ff0OXWRPPlEe4z4dLSAIA
2024,6,61,GAZO X TIAKOLA,CARTIER,4C9mVDiMHuxOZ2eORwkCE1
2024,6,62,WERENOI,LABORATOIRE,0jY0xQ2Enhm6uCUkRzL4sr
2024,6,63,TAYLOR SWIFT,CRUEL SUMMER,1NAmidJlEaVgA3MpcPFYGq
2024,6,64,BENNETT,VOIS SUR TON CHEMIN,79Cyc8GRWnLyjdJSMyJ0dB
2024,6,65,DAVID GUETTA & KIM PETRAS,WHEN WE WERE YOUNG (THE LOGICAL SONG),3vT1YpvKNkGVN3XE1f3kQY
2024,6,66,PLK,EA7,0VRRwExn96kc3L9BfYIF6s
2024,6,67,JOSEPH KAMEL,CELUI QUI PART,2I7XAd8CHqNXmuIf6jUnMe
2024,6,68,DAVID KUSHNER,DAYLIGHT,6NcI39WPu4kY6Tul11nhSv
2024,6,69,ZKR,BETERBIEV,02JVLf0vhEoGxGmoWZn5lq
2024,6,70,PLK,P*TAIN,7vrXUFuevPiXzR76uGPbBZ
2024,6,71,ZKR,BABY GLOCK,02JVLf0vhEoGxGmoWZn5lq
2024,6,72,"CASSÖ, RAYE, D-BLOCK EUROPE",PRADA,5MU0RmBSpoSxOPYBfcobDc
2024,6,73,LOREEN,IS IT LOVE,6fYOQSJpXKdVBkD09Kg2lf
2024,6,74,PLK,LA VRAIE VIE,1WlS2GoDR8Bj0DaJ9QJhHT
2024,6,75,KYGO & AVA MAX,WHATEVER,2DoFm78vsYw31kJRzvIP4l
2024,6,76,DAVE/TIAKOLA,MERIDIAN,2iz7b9HLy5aQ81tsMyedNn
2024,6,77,TYLA,WATER,22sXXkKgjEuawIFL1e1tRw
2024,6,78,JACK HARLOW,LOVIN ON ME,6VCO0fDBGbRW8mCEvV95af
2024,6,79,WERENOI,LA LEAGUE,4eXYDLQHtqHHdpAhNIDXUZ
2024,6,80,JUL,BEUH D'HOLLANDE,1g2C4B3Adi9L27BLlVJdEs
2024,6,81,TIAKOLA,MEUDA,5vaMdBNbzcnThM9a85qoNf
2024,6,82,JOSMAN,AILLEURS,7CWl72c1sWausPdwa2C29w
2024,6,83,ZARA LARSSON,ON MY LOVE,1NoYjCb7ReBR4kfmjntHTi
2024,6,84,PLK,1€ / 1EU,1WlS2GoDR8Bj0DaJ9QJhHT
2024,6,85,PLK,DANGEREUX,7vrXUFuevPiXzR76uGPbBZ
2024,6,86,NINHO,LA VIE QU'ON MÈNE,14p5CVdJCMRcgvICDAGS7k
2024,6,87,PLK,A L'ENVERS,0VRRwExn96kc3L9BfYIF6s
2024,6,88,KERCHAK FEAT. ZIAK,T'AIMERAIS,39BFIcWfCAGva6bjZ7MoUX
2024,6,89,DUA LIPA,DANCE THE NIGHT (FROM BARBIE THE ALBUM),5cH7FqB7JD5q1tJXJ7FHYu
2024,6,90,"SHAY, GAZO",A L'ENVERS,5mWeWmQXRp2w97i5IN3Wo8
2024,6,91,REMA,CALM DOWN,37iaWiKMa9YBbEDlw5c3Qh
2024,6,92,PLK,CHAMBRE 140,7vrXUFuevPiXzR76uGPbBZ
2024,6,93,YSEULT,CORPS,71KbEOWntZKWUHRfYAumiB
2024,6,94,THE WEEKND,SAVE YOUR TEARS,4yP0hdKOZPNshxUOjY0cZj
2024,6,95,ZKR,KAYANO,02JVLf0vhEoGxGmoWZn5lq
2024,6,96,WERENOI,SOLITAIRE,1w91fuTe3zAPvcSyGlZdvE
2024,6,97,PLK,MON POTO,1WlS2GoDR8Bj0DaJ9QJhHT
2024,6,98,LOUANE,SECRET,2uWPQsd3smibQTkgcjOUyw
2024,6,99,PLK,UNE PÊCHE UNE PATATE,1WlS2GoDR8Bj0DaJ9QJhHT
2024,6,100,IMAGINE DRAGONS,CHILDREN OF THE SKY (A STARFIELD SONG),52cGkRluhnid41ZmzvVKm6
2024,6,101,ZAHO DE SAGAZAN,LA SYMPHONIE DES ÉCLAIRS,5GoDO8a03bxSSxMCeYKfaW
2024,6,102,PLK,J'ATTENDS,7vrXUFuevPiXzR76uGPbBZ
2024,6,103,VIANNEY,JE SUIS FOU,4cuSo5bm0er72EcqLcJZ9d
2024,6,104,"S.PRI NOIR, LAYLOW",KAWASAKI,6hSS1sEUm8gPtZVfmvlXBc
2024,6,105,HARRY STYLES,AS IT WAS,5r36AJ6VOJtp00oxSkBZ5h
2024,6,106,"JUL, PLK",POSTICHÉ,1g2C4B3Adi9L27BLlVJdEs
2024,6,107,KYO,JE COURS,1ZDeD4gGI757lBlOAkmJ2i
2024,6,108,NINHO,EUROSTAR (FEAT. CENTRAL CEE),6sY6EuHMdhyD4dgZsYcKad
2024,6,109,UZI,AKRAPO 7,5HNtYiR4vYnDFBv2jnGh6X
2024,6,110,THE WEEKND/PLAYBOI CARTI/MADONNA,POPULAR,5O0zUvdnJr0RbWzLFneN2i
2024,6,111,"VIANNEY, ZAZIE",COMMENT ON FAIT,6fx6DbXhISVfj2T3mySNmS
2024,6,112,PLK,GARE DU NORD,0VRRwExn96kc3L9BfYIF6s
2024,6,113,NATASHA BEDINGFIELD,UNWRITTEN,3PEzTAuPW5IjLJ58FzwQeL
2024,6,114,ZKR,RS11,02JVLf0vhEoGxGmoWZn5lq
2024,6,115,LEWIS CAPALDI,WISH YOU THE BEST EP,46ksJlfXcOQTlSUo7EWIYE
2024,6,116,PLK,FLASH,0VRRwExn96kc3L9BfYIF6s
2024,6,117,NINHO & AYRA STARR,NO LOVE,6sY6EuHMdhyD4dgZsYcKad
2024,6,118,MARNIK/NAELECK/VINAI,BOYZ IN PARIS,3FrWieInAhMTL33yALP6H0
2024,6,119,DAVID GUETTA,I'M GOOD (BLUE),7M842DMhYVALrXsw3ty7B3
2024,6,120,"ZOLA, KOBA LAD",ALLER SANS RETOUR,2CGmqtcGHkQrZkyw8NfSQN
2024,6,121,BENSON BOONE & PHILIPPINE LAVREY,IN THE STARS,2VmbPgtq2R4rqZbZQjWD3u
2024,6,122,VANCE JOY,RIPTIDE,5S9b8euumqMhQbMk0zzQdH
2024,6,123,THE WEEKND,BLINDING LIGHTS,3sL9Myf7JF1k9TbrXE46ou
2024,6,124,ZKR,MODE OPÉRATOIRE,02JVLf0vhEoGxGmoWZn5lq
2024,6,125,PLK,AVEC LES MIENS,7vrXUFuevPiXzR76uGPbBZ
2024,6,126,BAD BUNNY,MONACO,4FftCsAcXXD1nFO9RFUNFO
2024,6,127,NUIT INCOLORE,DÉPASSÉ,1WsuPxnNB1pgkd1a5UsgrS
2024,6,128,BILLIE EILISH,"WHAT WAS I MADE FOR? [FROM THE MOTION PICTURE ""BARBIE""]",3AafSrFIbJPH6BJHiJm1Cd
2024,6,129,GAZO,DIE,5rS3VIo8faf2gtaNvAIavb
2024,6,130,LEWIS CAPALDI,SOMEONE YOU LOVED,5658aM19fA3JVwTK6eQX70
2024,6,131,MACKLEMORE AND RYAN LEWIS,CAN'T HOLD US (FEAT. RAY DALTON),5QWHes9ODwn42DHTifGkXd
2024,6,132,AYRA STARR,RUSH,6CvEsGBD3JdbDKpmJaXn2E
2024,6,133,ZKR,PLAQUE DE BLÉ,02JVLf0vhEoGxGmoWZn5lq
2024,6,134,JOGGA,SKEU SKEU (FEAT. WILSKO & 7IA),5RA05MgWTevAIscvEmiiww
2024,6,135,S.PRI NOIR FT. TIAKOLA,BONSOIR PARIS (MAMA NO CRY),2nZoEqQ0HREvujxUpQ2Ohn
2024,6,136,KERCHAK,SAISON 2,7yxd0DGipOiS2oCeo93EKy
2024,6,137,ZKR,591,02JVLf0vhEoGxGmoWZn5lq
2024,6,138,EDDY DE PRETTO,LOVE'N'TENDRESSE,59dyXvxxaowblmFm3tkFe6
2024,6,139,WERENOI,10.03.2023,0jY0xQ2Enhm6uCUkRzL4sr
2024,6,140,S.PRI NOIR,MAUVAIS,5AieRvYANZ2JRdEYvkwaEN
2024,6,141,PLK,NOUVELLES,50UFRkLAkzL731ZFWym4Vq
2024,6,142,"ARIBEATZ, NIMO, LACRIM",J-LO,0yY6jwz7t8QLK4d134Am8S
2024,6,143,ZKR,LES AVIATEURS,02JVLf0vhEoGxGmoWZn5lq
2024,6,144,THE WEEKND,ONE OF THE GIRLS,7tzVd1fwkxsorytCBjEJkU
2024,6,145,SDM,MR. OCHO,69njUAy8iu7QDMUYRYTQc2
2024,6,146,ONE REPUBLIC,I AIN'T WORRIED,04PEOM6kIEeq9lRp1asNP2
2024,6,147,LOUANE,PARDONNE-MOI,53PJ9MPRmz9TJaVdzUXiO9
2024,6,148,IMAGINE DRAGONS,DEMONS,6htgf3qv7vGcsdxLCDxKp8
2024,6,149,SLIMANE,DES MILLIERS DE JE T'AIME,1a6v54PDHcrn6y5iA7wuT1
2024,6,150,GAULOIS,JOLIE,0S78h6ZbLzlZjpprrx6LO2
2024,6,151,PLK,DEMAIN,50UFRkLAkzL731ZFWym4Vq
2024,6,152,GAZO,FLEURS,5rS3VIo8faf2gtaNvAIavb
2024,6,153,"KOFS, SOSO MANESS, ELAMS, JUL, SCH, NAPS, SOLDA, HOUARI, 13 ORGANISÉE",BANDE ORGANISÉE,3FrSGEYwEQS2Qx9nPt5WUs
2024,6,154,ZKR,FREESTYLE 5MIN #13,5udVZsakxGZH3H2q3di9bw
2024,6,155,ZOLA & KOBA LAD,UN BILLET,1HLUjcUDDsszfj7OIl6LGh
2024,6,156,PIERRE DE MAERE,UN JOUR JE MARIERAI UN ANGE,6behht7b5iDD8CRpTWMWrI
2024,6,157,"LEONY, NIKLAS DEE, VIZE",I CAN FEEL,1dGXSpvShR62ZdS9k4qjy7
2024,6,158,ZKR,HALL EYES ON ME,02JVLf0vhEoGxGmoWZn5lq
2024,6,159,LOUISE ATTAQUE,J'T'EMMÈNE AU VENT,2HkPAUQZm9D1wkJQeh9ENz
2024,6,160,NINHO,LETTRE A UNE FEMME,2vBgviw0dxLhXrs5MfKXVV
2024,6,161,VITAA,JE N'OUBLIE PAS,32ky5za1bDfWF9O8KjcPf7
2024,6,162,"KENDJI GIRAC, VIANNEY",LE FEU,0q1MmttlgTSAIigyrozvVa
2024,6,163,TIËSTO,THANK YOU (NOT SO BAD),1J7XItLnNLegigdh4AjGKN
2024,6,164,PLK,ÉMOTIF (BOOSKA 1H),6LDfsPJ7ACw7LkWzncyLx1
2024,6,165,KOBA LAD,SYNTHESE,1HLUjcUDDsszfj7OIl6LGh
2024,6,166,BECKY G,ARRANCA (REMIXES),4IB5VA5UL1mdVzqZqsJgre
2024,6,167,WERENOI,16.02.2024,49FeqwMb91zT98HSGK2ezh
2024,6,168,WERENOI,MAUVAISE,7931mqzx81Hm7rsKGjaVFc
2024,6,169,JKSN,CHRISTIAN DIOR,3Zj4TuPXuharEk359TBOxc
2024,6,170,LADY GAGA,SHALLOW,4sLtOBOzn4s3GDUv3c5oJD
2024,6,171,ZKR,LA COULADE,02JVLf0vhEoGxGmoWZn5lq
2024,6,172,DJADJA & DINAZ,J'FAIS MES AFFAIRES,3Qj3KKyfPR5oRItnrMrn9K
2024,6,173,LORD HURON FEAT. PHOEBE BRIDGERS,THE NIGHT WE MET,3HHHK8lGDgB9wwGXd0za9o
2024,6,174,NINHO,DIS-MOI QUE TU M'AIMES,no id
2024,6,175,EMINEM,LOSE YOURSELF,353HFOqGHySp027oyr3aGs
2024,6,176,ZKR,SANG MERCI,02JVLf0vhEoGxGmoWZn5lq
2024,6,177,MÅNESKIN,THE LONELIEST,1DFNeS38zvoPkx9wwMEwbc
2024,6,178,"ELTON JOHN, DUA LIPA",COLD HEART,78pahaG6oQu93YqFLVYGEv
2024,6,179,NINHO,JEFE,0RBanMMBVaRdM7SOwgAmaK
2024,6,180,LANA DEL REY,SUMMERTIME SADNESS,no id
2024,6,181,THE WEEKND,DIE FOR YOU,2ODvWsOgouMbaA5xf0RkJe
2024,6,182,GAZO,100K,4C9mVDiMHuxOZ2eORwkCE1
2024,6,183,COLDPLAY,VIVA LA VIDA,1CEODgTmTwLyabvwd7HBty
2024,6,184,ZOKUSH,1 2 3 4,3KnZAkAduQuv5KhcjjxuDJ
2024,6,185,MITSKI,MY LOVE MINE ALL MINE,2Cn1d2KgbkAqbZCJ1RzdkA
2024,6,186,JUL,VACANCIA,49gSslDoncGfaxtZfsHyTA
2024,6,187,CÉLINE DION,J'IRAI OÙ TU IRAS,0DdTKXdgMLcSqccdyj6D9p
2024,6,188,JUL,LOVE DE TOI,49gSslDoncGfaxtZfsHyTA
2024,6,189,NAPS,C'EST CARRÉ LE S,1qDBDmqDsBfiZeWToRTu3Y
2024,6,190,NINHO,GOUTTE D’EAU,2IPvwPUhlkKn7fLvtp0UUu
2024,6,191,JUL,J'OUBLIE TOUT,3yMDPzPjM2VqLHENlVgiEF
2024,6,192,DAMSO,MACARENA,7ovdjtmV0Bkm4Xb4pqtrZt
2024,6,193,DJADJA & DINAZ,AÏCHA,0oae25t19eKc6zm5oEvaOL
2024,6,194,"SHAY, SCH",PARADIS,5mWeWmQXRp2w97i5IN3Wo8
2024,6,195,"JUL, ALONZO, SCH",LE TRIO TERNURA,4qA406lXYJq2usPyBaTK2G
2024,6,196,CHRIS BROWN,ANGEL NUMBERS / TEN TOES,0tL8CzbfmF5poGm9puqALR
2024,6,197,WOODKID,RUN BOY RUN,7oRzNo0PkoRJlvI9Eocyf2
2024,6,198,BILLIE EILISH,LOVELY,2sBB17RXTamvj7Ncps15AK
2024,6,199,NINHO,MAMAN NE LE SAIT PAS (FEAT. NISKA),14p5CVdJCMRcgvICDAGS7k
2024,6,200,PLK,INTERLUDE * * * * *,1WlS2GoDR8Bj0DaJ9QJhHT
2024,7,1,PIERRE GARNIER,CEUX QU'ON ÉTAIT,0s4v36LmZVmcutSEXwt3uD
2024,7,2,BOOBA,DOLCE CAMARA,5nAPqNlNOBzQjLv3JK5zxM
2024,7,3,JUNGELI,PETIT GÉNIE,4Ta3fRzeMUtQlQrrcn1cuE
2024,7,4,BOOBA,SAGA,5nAPqNlNOBzQjLv3JK5zxM
2024,7,5,"DADJU, TAYC",I LOVE YOU,58fJZLZiBzdbcEEIxi3FC6
2024,7,6,BOOBA,6G,54LK6dIRTx4gRYznkLdjzt
2024,7,7,BOOBA,REBEL,5nAPqNlNOBzQjLv3JK5zxM
2024,7,8,WERENOI,16.02.2024,49FeqwMb91zT98HSGK2ezh
2024,7,9,IÑIGO QUINTERO,SI NO ESTÁS,66k6EGkPtYoN44anGIsEPW
2024,7,10,BOOBA,SPORT BILLY,0ETFEUoh6Ii8Lhr8TJdjjV
2024,7,11,AYA NAKAMURA,HYPÉ,4sLU8ldibaLzZcCfbqMzU6
2024,7,12,TEDDY SWIMS,LOSE CONTROL,5QMiub2LonMqxB7dhtbPlX
2024,7,13,KEBLACK,LAISSE MOI,2H2opHZttuBFqxhBNssSkD
2024,7,14,ZAHO DE SAGAZAN,LA SYMPHONIE DES ÉCLAIRS,5GoDO8a03bxSSxMCeYKfaW
2024,7,15,SANTA,POPCORN SALÉ,2gN39EbfqN5KLxoqPv6M3V
2024,7,16,FAVÉ,FLASHBACK,3WZCmBlviCfRO1d5MDBvvt
2024,7,17,ZOLA & KOBA LAD,TEMPS EN TEMPS,5aD9BWFO8RxAX5yt4RXMUb
2024,7,18,BOOBA,ABIDAL,5nAPqNlNOBzQjLv3JK5zxM
2024,7,19,SOOLKING,CASANOVA,2m57s4b2rbxphb86w4LeeA
2024,7,20,"PLK, GAZO",ÇA MÈNE À RIEN,0VRRwExn96kc3L9BfYIF6s
2024,7,21,BOOBA,BÉNIGNI,5nAPqNlNOBzQjLv3JK5zxM
2024,7,22,PLK,FAUT PAS,6RlAxkB6DUlh0XPab49uXn
2024,7,23,BENSON BOONE,BEAUTIFUL THINGS,29aSKB1qPEbN0Qf9OPSQpw
2024,7,24,DUA LIPA,HOUDINI,5pTaRVLwZOFObIbRBubmeb
2024,7,25,GAZO X TIAKOLA,MAMI WATA,4C9mVDiMHuxOZ2eORwkCE1
2024,7,26,CORNEILLE,AVEC CLASSE (FEAT. AYA NAKAMURA & TRINIX) - SINGLE,2PeOwsFqU4M5IabYcuMnAL
2024,7,27,BOOBA,SIGNÉ,0LQj4X4tGaXE4PwtZGQDuh
2024,7,28,KEBLACK,AUCUNE ATTACHE,2u9Mg8knLxFwiEsALkFslI
2024,7,29,"GIMS, LOSSA",LOCO,5ym9a0EgZNubqWMQXI9cha
2024,7,30,TATE MCRAE,GREEDY (REMIXES),1fOKXVKxGsnewc2ADO8SFC
2024,7,31,YG MARLEY,PRAISE JAH IN THE MOONLIGHT,3BicSFhksEP3QHanmBM1Wd
2024,7,32,"JUL, SDM",J'FAIS PLAISIR À LA ZONE,1g2C4B3Adi9L27BLlVJdEs
2024,7,33,KAARIS,PANAMA,3nbNEZbsGU2DuuXHnscx0L
2024,7,34,TAM SIR,COUP DU MARTEAU,2Dq4WTswTU9y0nJkWPjhN3
2024,7,35,JECK,PARAPLUIE,1iA5D7sBXDGAITkSWPIqDF
2024,7,36,BOOBA,GM,5nAPqNlNOBzQjLv3JK5zxM
2024,7,37,SIA,GIMME LOVE,4jLwuz6VaUKuIiS799cU2z
2024,7,38,WERENOI,TU CONNAIS,7931mqzx81Hm7rsKGjaVFc
2024,7,39,YAMÊ,BÉCANE - A COLORS SHOW,7oBuvko8hsXKXHEUHvDXnB
2024,7,40,OFENBACH,OVERDRIVE (FEAT. NORMA JEAN MARTINE),2axYqSKAhWaN60ijTZ0XXg
2024,7,41,BOOBA,CVBSP,5nAPqNlNOBzQjLv3JK5zxM
2024,7,42,SOPHIE ELLIS-BEXTOR,MURDER ON THE DANCEFLOOR,7hDjGMaCAqhkSXy5Hrh2Ec
2024,7,43,GAZO X TIAKOLA,NOTRE DAME,4C9mVDiMHuxOZ2eORwkCE1
2024,7,44,PLK,IL PLEUT À PARIS,0VRRwExn96kc3L9BfYIF6s
2024,7,45,WERENOI,CHEMIN D'OR,0jY0xQ2Enhm6uCUkRzL4sr
2024,7,46,NINHO,3 MAI 2025,0d8htTTZxOtwNGLB3wg3KG
2024,7,47,ZKR,UNDER ARMOUR,7vFANnETCBbJ8knBQZ2N55
2024,7,48,SDM,BOLIDE ALLEMAND,69njUAy8iu7QDMUYRYTQc2
2024,7,49,MILEY CYRUS,FLOWERS,5DvJgsMLbaR1HmAI6VhfcQ
2024,7,50,HEUSS L'ENFOIRÉ & GAZO,SAIYAN,2wqGRwfRnCTVPVFf9RimRK
2024,7,51,SLIMANE,MON AMOUR,6FguEmDlsEN93BBiEbwsRn
2024,7,52,DAVID GUETTA & KIM PETRAS,WHEN WE WERE YOUNG (THE LOGICAL SONG),3vT1YpvKNkGVN3XE1f3kQY
2024,7,53,KENYA GRACE,STRANGERS,18ogtNq9F7DmMkNYO6Xb4k
2024,7,54,"SATIVAMUSIC, MORAD, GIMS",SEYA,2VJcmi0iisyLekBIgoKKvw
2024,7,55,TOM ODELL,ANOTHER LOVE,0Gf1yE895FKK4YWVRuAeg8
2024,7,56,DOJA CAT,PAINT THE TOWN RED,54dZypaXHAIDzBe9ujAZ63
2024,7,57,WERENOI,LABORATOIRE,0jY0xQ2Enhm6uCUkRzL4sr
2024,7,58,PLK,EN MIEUX,7vrXUFuevPiXzR76uGPbBZ
2024,7,59,LOREEN,TATTOO,0LRTS7FyYLppkDLOZT02Xp
2024,7,60,TAYLOR SWIFT,CRUEL SUMMER,1NAmidJlEaVgA3MpcPFYGq
2024,7,61,SOOLKING,TIKI TAKA,4343mGadh7SO09UfVRIMTq
2024,7,62,BENNETT,VOIS SUR TON CHEMIN,79Cyc8GRWnLyjdJSMyJ0dB
2024,7,63,LOREEN,IS IT LOVE,6fYOQSJpXKdVBkD09Kg2lf
2024,7,64,MERVEILLE,CITADELLE,0Ff0OXWRPPlEe4z4dLSAIA
2024,7,65,ARIANA GRANDE,"YES, AND?",2B9amdrHDIKOoEiPUfZGtb
2024,7,66,GAZO X TIAKOLA,CARTIER,4C9mVDiMHuxOZ2eORwkCE1
2024,7,67,JOSEPH KAMEL,CELUI QUI PART,2I7XAd8CHqNXmuIf6jUnMe
2024,7,68,SHAY,SANS COEUR (FEAT. NISKA),25zx2Wv1z9Xt1Gi15WdFHk
2024,7,69,KYGO & AVA MAX,WHATEVER,2DoFm78vsYw31kJRzvIP4l
2024,7,70,PLK,PÉRIPH,4ImOyHSUym1ZFnmV3SKXDI
2024,7,71,PLK,MIGNON TOUT PLEIN,7vrXUFuevPiXzR76uGPbBZ
2024,7,72,DAVID KUSHNER,DAYLIGHT,6NcI39WPu4kY6Tul11nhSv
2024,7,73,S.PRI NOIR,LA COUR DES MIRACLES,5AieRvYANZ2JRdEYvkwaEN
2024,7,74,JUNGELI,T’ÉTAIS OÙ ?,4YzgzJggoHU1azpDoUMMf5
2024,7,75,TYLA,WATER,22sXXkKgjEuawIFL1e1tRw
2024,7,76,ZARA LARSSON,ON MY LOVE,1NoYjCb7ReBR4kfmjntHTi
2024,7,77,NINHO,LA VIE QU'ON MÈNE,14p5CVdJCMRcgvICDAGS7k
